Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"19 Addington Avenue Ryde, NSW, 2112",3,1,2,575,1074,House,-33.8127461,151.1004238,1951000,Meadowbank Station NSW,1.015622276
"21 Addington Avenue Ryde, NSW, 2112",3,1,2,575,1970,House: One Storey / Lowset,-33.8128868,151.1003865,1167000,Meadowbank Station NSW,1.006932605
"22 Addington Avenue Ryde, NSW, 2112",4,2,2,604,2926,House,-33.8131229,151.1008415,375000,Meadowbank Station NSW,1.038159513
"23 Addington Avenue Ryde, NSW, 2112",4,2,2,727,1291,House: One Storey / Lowset,-33.8129719,151.10025,1545000,Meadowbank Station NSW,0.991852788
"25 Addington Avenue Ryde, NSW, 2112",3,1,2,626,2962,House: One Storey / Lowset,-33.8131369,151.1001135,830000,Meadowbank Station NSW,0.973863695
"26 Addington Avenue Ryde, NSW, 2112",4,2,2,608,173,House,-33.8135121,151.1004093,2000000,Meadowbank Station NSW,0.987290947
"29 Addington Avenue Ryde, NSW, 2112",4,2,1,580,6839,House,-33.8133302,151.0999315,442000,Meadowbank Station NSW,0.951079258
"34 Addington Avenue Ryde, NSW, 2112",3,1,1,590,3685,House: One Storey / Lowset,-33.8139129,151.1000225,840000,Meadowbank Station NSW,0.941108185
"36 Addington Avenue Ryde, NSW, 2112",6,4,4,582,1312,House: One Storey / Lowset,-33.8140095,151.0999315,1626000,Meadowbank Station NSW,0.930358894
"37 Addington Avenue Ryde, NSW, 2112",2,1,1,575,2040,Unit: Standard,-33.8137452,151.099522,1070000,Meadowbank Station NSW,0.901341872
"38 Addington Avenue Ryde, NSW, 2112",3,1,1,500,1473,House: One Storey / Lowset,-33.8141178,151.099886,1370000,Meadowbank Station NSW,0.923485551
"1/1 Aeolus Avenue Ryde, NSW, 2112",2,1,1,75,2092,Unit,-33.8046175,151.1052553,460000,West Ryde Station NSW,1.425405308
"2/1 Aeolus Avenue Ryde, NSW, 2112",2,1,1,76,1929,Unit: Standard,-33.8046175,151.1052553,529000,West Ryde Station NSW,1.425405308
"3/1 Aeolus Avenue Ryde, NSW, 2112",2,1,2,76,2156,House: One Storey / Lowset,-33.8046175,151.1052553,517000,West Ryde Station NSW,1.425405308
"4/1 Aeolus Avenue Ryde, NSW, 2112",2,1,2,76,1592,Unit: Standard,-33.8046175,151.1052553,540000,West Ryde Station NSW,1.425405308
"6/1 Aeolus Avenue Ryde, NSW, 2112",2,1,2,76,322,Unit: Standard,-33.8046175,151.1052553,520000,West Ryde Station NSW,1.425405308
"7/1 Aeolus Avenue Ryde, NSW, 2112",2,1,2,759,7406,Unit: Standard,-33.8046175,151.1052553,185000,West Ryde Station NSW,1.425405308
"8/1 Aeolus Avenue Ryde, NSW, 2112",2,1,2,76,700,Unit: Standard,-33.8046175,151.1052553,595000,West Ryde Station NSW,1.425405308
"1/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1928,3189,Unit,-33.8047009,151.1055039,390000,West Ryde Station NSW,1.445953562
"3/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,83,851,Unit,-33.8047009,151.1055039,550000,West Ryde Station NSW,1.445953562
"4/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1922,5416,Unit,-33.8047009,151.1055039,287000,West Ryde Station NSW,1.445953562
"6/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,86,1509,Unit,-33.8047009,151.1055039,627500,West Ryde Station NSW,1.445953562
"8/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1922,6132,Unit: Standard,-33.8047009,151.1055039,286000,West Ryde Station NSW,1.445953562
"9/3 Aeolus Avenue Ryde, NSW, 2112",2,1,2,89,738,Unit,-33.8047009,151.1055039,585000,West Ryde Station NSW,1.445953562
"12/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1922,3332,Unit: Standard,-33.8047009,151.1055039,401500,West Ryde Station NSW,1.445953562
"14/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1928,2899,Unit,-33.8047009,151.1055039,370000,West Ryde Station NSW,1.445953562
"16/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,84,1125,Unit: Standard,-33.8047009,151.1055039,595000,West Ryde Station NSW,1.445953562
"17/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1922,2618,Unit: Standard,-33.8047009,151.1055039,385000,West Ryde Station NSW,1.445953562
"18/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,84,438,Unit,-33.8047009,151.1055039,570000,West Ryde Station NSW,1.445953562
"22/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,84,1457,Unit,-33.8047009,151.1055039,630000,West Ryde Station NSW,1.445953562
"23/3 Aeolus Avenue Ryde, NSW, 2112",2,1,1,1922,2769,Unit,-33.8047009,151.1055039,454500,West Ryde Station NSW,1.445953562
"3A Aeolus Avenue Ryde, NSW, 2112",4,2,1,1163,130,House,-33.8042875,151.1054774,1180000,West Ryde Station NSW,1.45358187
"4 Aeolus Avenue Ryde, NSW, 2112",5,3,1,683,1781,House,-33.803978,151.1052553,2335000,West Ryde Station NSW,1.442157898
"5 Aeolus Avenue Ryde, NSW, 2112",3,1,2,1201,1229,House: One Storey / Lowset,-33.8042282,151.1056876,3000000,West Ryde Station NSW,1.474006995
"8 Aeolus Avenue Ryde, NSW, 2112",3,2,1,803,2607,House: One Storey / Lowset,-33.8036995,151.1055738,965000,West Ryde Station NSW,1.478768069
"9 Aeolus Avenue Ryde, NSW, 2112",5,3,2,860,319,House: One Storey / Lowset,-33.8040039,151.1059834,1050000,West Ryde Station NSW,1.50652857
"12 Aeolus Avenue Ryde, NSW, 2112",2,1,1,697,5260,House: One Storey / Lowset,-33.8029396,151.1064725,770000,West Ryde Station NSW,1.582828695
"16 Aeolus Avenue Ryde, NSW, 2112",4,3,2,696,1347,House: One Storey / Lowset,-33.8027108,151.1067114,2450000,West Ryde Station NSW,1.611774347
"24 Aeolus Avenue Ryde, NSW, 2112",4,2,1,929,2745,House: One Storey / Lowset,-33.802187,151.1072685,1030000,West Ryde Station NSW,1.679590615
"27A Aeolus Avenue Ryde, NSW, 2112",4,4,2,822,3553,House: One Storey / Lowset,-33.8026588,151.1078912,838000,West Ryde Station NSW,1.717182855
"29A Aeolus Avenue Ryde, NSW, 2112",4,2,2,494,1109,House: One Storey / Lowset,-33.8023416,151.1081091,1780000,West Ryde Station NSW,1.747269826
"29B Aeolus Avenue Ryde, NSW, 2112",3,2,4,515,1471,House: One Storey / Lowset,-33.8025707,151.1083414,1005000,West Ryde Station NSW,1.759796909
"32 Aeolus Avenue Ryde, NSW, 2112",4,2,2,686,6650,House,-33.8019076,151.1078718,575000,West Ryde Station NSW,1.742616447
"33 Aeolus Avenue Ryde, NSW, 2112",3,2,2,822,1237,House: One Storey / Lowset,-33.802221,151.1083951,700000,West Ryde Station NSW,1.776593027
"38 Aeolus Avenue Ryde, NSW, 2112",5,4,2,734,514,House: One Storey / Lowset,-33.8016614,151.1083951,2325000,West Ryde Station NSW,1.797480437
"43 Aeolus Avenue Ryde, NSW, 2112",3,1,1,715,2567,House: One Storey / Lowset,-33.8018356,151.1090776,387500,West Ryde Station NSW,1.850168491
"3 Aitchandar Road Ryde, NSW, 2112",3,2,2,550,1249,House: One Storey / Lowset,-33.812736,151.1160855,1505000,Meadowbank Station NSW,2.423486189
"5 Aitchandar Road Ryde, NSW, 2112",4,1,1,626,4758,House,-33.8126393,151.1161765,570000,Meadowbank Station NSW,2.433423924
"6 Aitchandar Road Ryde, NSW, 2112",3,2,2,556,6409,House,-33.8124601,151.1156304,630000,Meadowbank Station NSW,2.386777944
"7 Aitchandar Road Ryde, NSW, 2112",4,2,3,333,1641,House: One Storey / Lowset,-33.8123731,151.1163591,1379000,Meadowbank Station NSW,2.45477555
"1/11 Aitchandar Road Ryde, NSW, 2112",3,2,2,2119,2908,Unit,-33.8124795,151.1170069,620000,Meadowbank Station NSW,2.511966201
"3/11 Aitchandar Road Ryde, NSW, 2112",2,1,1,153,1146,Unit: Townhouse/Villa,-33.8124795,151.1170069,961000,Meadowbank Station NSW,2.511966201
"5/11 Aitchandar Road Ryde, NSW, 2112",2,1,1,144,1347,Unit: Townhouse/Villa,-33.8124795,151.1170069,870000,Meadowbank Station NSW,2.511966201
"6/11 Aitchandar Road Ryde, NSW, 2112",3,2,1,166,1621,Unit: Townhouse/Villa,-33.8124795,151.1170069,880000,Meadowbank Station NSW,2.511966201
"7/11 Aitchandar Road Ryde, NSW, 2112",3,2,1,2119,5047,Unit,-33.8124795,151.1170069,495000,Meadowbank Station NSW,2.511966201
"13 Aitchandar Road Ryde, NSW, 2112",5,2,1,1201,7083,House: One Storey / Lowset,-33.8121108,151.1167681,410000,Meadowbank Station NSW,2.496935368
"16 Aitchandar Road Ryde, NSW, 2112",5,2,2,548,1166,House,-33.8117781,151.116404,1438000,Meadowbank Station NSW,2.470560454
"16A Aitchandar Road Ryde, NSW, 2112",3,2,2,613,2373,House,-33.8115204,151.1161558,1080000,West Ryde Station NSW,2.444784997
"2/18 Aitchandar Road Ryde, NSW, 2112",3,2,2,224,1403,Unit,-33.8113977,151.1162448,1200000,West Ryde Station NSW,2.450307293
"5/18 Aitchandar Road Ryde, NSW, 2112",2,2,1,164,1320,Unit: Townhouse/Villa,-33.8113977,151.1162448,920000,West Ryde Station NSW,2.450307293
"19A Aitchandar Road Ryde, NSW, 2112",3,1,1,348,3450,House: One Storey / Lowset,-33.8116223,151.1171342,720000,West Ryde Station NSW,2.535690131
"21A Aitchandar Road Ryde, NSW, 2112",3,1,2,892,2121,House: One Storey / Lowset,-33.8111054,151.1181776,1080000,North Ryde Station NSW,2.580663496
"22A Aitchandar Road Ryde, NSW, 2112",6,4,2,710,2194,House: One Storey / Lowset,-33.8112579,151.1164559,1250000,West Ryde Station NSW,2.466684576
"23 Aitchandar Road Ryde, NSW, 2112",3,2,1,582,2201,House,-33.8108203,151.1181333,1285000,North Ryde Station NSW,2.561151623
"23A Aitchandar Road Ryde, NSW, 2112",3,1,3,949,1375,House: One Storey / Lowset,-33.8109465,151.1183776,1380000,North Ryde Station NSW,2.555106814
"24 Aitchandar Road Ryde, NSW, 2112",5,3,1,1277,3932,House: One Storey / Lowset,-33.8113772,151.1167909,1000000,West Ryde Station NSW,2.499503662
"25A Aitchandar Road Ryde, NSW, 2112",5,3,2,879,2054,House: One Storey / Lowset,-33.8108136,151.1185273,1650000,North Ryde Station NSW,2.534874639
"31 Aitchandar Road Ryde, NSW, 2112",2,1,1,602,1109,House: One Storey / Lowset,-33.8102801,151.1186794,1385000,North Ryde Station NSW,2.483048989
"35B Aitchandar Road Ryde, NSW, 2112",4,3,2,727,1001,House: One Storey / Lowset,-33.8101457,151.1193592,1660000,North Ryde Station NSW,2.428022772
"37 Aitchandar Road Ryde, NSW, 2112",6,4,3,638,1859,House: One Storey / Lowset,-33.8097682,151.11918,1550000,North Ryde Station NSW,2.41017431
"37A Aitchandar Road Ryde, NSW, 2112",5,4,2,898,3981,House: One Storey / Lowset,-33.8099214,151.1192675,1380500,North Ryde Station NSW,2.416362464
"1 Allan Avenue Ryde, NSW, 2112",3,1,1,540,2239,House: One Storey / Lowset,-33.813474,151.1028436,1070000,Meadowbank Station NSW,1.205860003
"2 Allan Avenue Ryde, NSW, 2112",3,2,1,550,1627,House: One Storey / Lowset,-33.8138462,151.1024727,1610000,Meadowbank Station NSW,1.163372902
"15 Allan Avenue Ryde, NSW, 2112",3,2,1,500,2516,House: One Storey / Lowset,-33.8129568,151.1020701,886000,Meadowbank Station NSW,1.151981968
"19 Allan Avenue Ryde, NSW, 2112",2,1,1,501,3291,House: One Storey / Lowset,-33.8127905,151.1018881,740000,Meadowbank Station NSW,1.141543855
"21 Allan Avenue Ryde, NSW, 2112",3,2,2,500,4396,House: One Storey / Lowset,-33.8127157,151.1017516,720000,Meadowbank Station NSW,1.132215959
"22 Allan Avenue Ryde, NSW, 2112",4,1,1,521,2464,House: One Storey / Lowset,-33.8130708,151.1014004,1010101,Meadowbank Station NSW,1.089127106
"23 Allan Avenue Ryde, NSW, 2112",3,2,1,307,147,House,-33.8126287,151.1014815,1268000,Meadowbank Station NSW,1.111832454
"10 Anderson Avenue Ryde, NSW, 2112",5,2,2,506,1606,House,-33.8147934,151.100341,1505000,Meadowbank Station NSW,0.951097469
"13 Anderson Avenue Ryde, NSW, 2112",3,1,1,563,3240,House: One Storey / Lowset,-33.8143901,151.100796,745000,Meadowbank Station NSW,0.999738428
"16A Anderson Avenue Ryde, NSW, 2112",5,4,4,639,1191,House: One Storey / Lowset,-33.8145876,151.0997958,2388000,Meadowbank Station NSW,0.904915565
"17 Anderson Avenue Ryde, NSW, 2112",2,1,1,888,4183,Unit: Studio,-33.8142521,151.1005685,700000,Meadowbank Station NSW,0.981968841
"19 Anderson Avenue Ryde, NSW, 2112",3,1,1,601,272,House,-33.8142172,151.100432,370000,Meadowbank Station NSW,0.970389299
"21 Anderson Avenue Ryde, NSW, 2112",4,2,1,619,5436,House,-33.8141424,151.1002955,560000,Meadowbank Station NSW,0.959791659
"24 Anderson Avenue Ryde, NSW, 2112",5,2,2,613,1852,House,-33.8143595,151.0993154,1405000,Meadowbank Station NSW,0.866185516
"30 Anderson Avenue Ryde, NSW, 2112",3,2,1,588,3591,House,-33.8141369,151.0990214,984000,Meadowbank Station NSW,0.845337313
"31 Anderson Avenue Ryde, NSW, 2112",3,3,2,604,2280,Unit: Townhouse/Villa,-33.813639,151.0990949,1600000,Meadowbank Station NSW,0.866984884
"1 Argyle Avenue Ryde, NSW, 2112",3,2,1,481,2376,House: One Storey / Lowset,-33.81358,151.1117169,1200000,Meadowbank Station NSW,2.010654947
"2 Argyle Avenue Ryde, NSW, 2112",4,2,1,344,1536,House: One Storey / Lowset,-33.8132533,151.1104041,1423000,Meadowbank Station NSW,1.896017249
"2A Argyle Avenue Ryde, NSW, 2112",3,2,1,336,529,House,-33.8132554,151.1103195,1365000,Meadowbank Station NSW,1.888265551
"3 Argyle Avenue Ryde, NSW, 2112",4,3,2,398,153,House,-33.8135052,151.1115804,1980000,Meadowbank Station NSW,1.999290999
"6 Argyle Avenue Ryde, NSW, 2112",3,1,1,679,5057,House: One Storey / Lowset,-33.8129738,151.1101242,704000,Meadowbank Station NSW,1.87580861
"13A Argyle Avenue Ryde, NSW, 2112",3,2,2,302,4515,House: Semi Detached,-33.8129881,151.1108822,480000,Meadowbank Station NSW,1.944474884
"14 Argyle Avenue Ryde, NSW, 2112",4,2,2,708,1039,House,-33.8127322,151.1094719,1951000,Meadowbank Station NSW,1.821702749
"16 Argyle Avenue Ryde, NSW, 2112",2,1,2,522,1718,House: One Storey / Lowset,-33.8128048,151.1093052,1600000,Meadowbank Station NSW,1.805010033
"18 Argyle Avenue Ryde, NSW, 2112",3,2,1,525,5249,House,-33.8129299,151.1091686,662800,Meadowbank Station NSW,1.789939379
"22 Argyle Avenue Ryde, NSW, 2112",3,1,1,525,3054,House: One Storey / Lowset,-33.813167,151.1088842,990000,Meadowbank Station NSW,1.759253554
"27 Argyle Avenue Ryde, NSW, 2112",4,2,2,559,412,House,-33.8124311,151.1100332,1600000,Meadowbank Station NSW,1.879319154
"35 Argyle Avenue Ryde, NSW, 2112",4,2,2,654,4994,House: One Storey / Lowset,-33.8120545,151.1094189,855000,Meadowbank Station NSW,1.833424311
"41 Argyle Avenue Ryde, NSW, 2112",4,2,2,521,801,House,-33.8124904,151.1089627,1695000,Meadowbank Station NSW,1.781306666
"43 Argyle Avenue Ryde, NSW, 2112",4,2,2,521,348,House: One Storey / Lowset,-33.8126146,151.1088351,1750000,Meadowbank Station NSW,1.766818253
"47 Argyle Avenue Ryde, NSW, 2112",5,3,2,521,2557,House: One Storey / Lowset,-33.8128656,151.1085795,1390000,Meadowbank Station NSW,1.737954238
"49 Argyle Avenue Ryde, NSW, 2112",3,1,2,521,6725,House,-33.8129955,151.1084861,545000,Meadowbank Station NSW,1.726655475
"1 Arnold Street Ryde, NSW, 2112",4,2,2,594,2327,House,-33.8208591,151.1144018,1260000,Meadowbank Station NSW,2.305143065
"3 Arnold Street Ryde, NSW, 2112",4,2,2,632,878,House,-33.8209339,151.1145383,1899000,Meadowbank Station NSW,2.319358553
"9 Arnold Street Ryde, NSW, 2112",3,1,1,634,4448,House: One Storey / Lowset,-33.8213903,151.1144473,906000,Meadowbank Station NSW,2.323780004
"11 Arnold Street Ryde, NSW, 2112",4,3,2,575,1420,House: One Storey / Lowset,-33.821447,151.1143563,1000000,Meadowbank Station NSW,2.317301994
"12 Arnold Street Ryde, NSW, 2112",4,3,2,575,1392,House: One Storey / Lowset,-33.8217214,151.1134348,2600000,Meadowbank Station NSW,2.24372556
"14 Arnold Street Ryde, NSW, 2112",3,1,1,575,3084,House: One Storey / Lowset,-33.8218194,151.1133096,865000,Meadowbank Station NSW,2.235771895
"15 Arnold Street Ryde, NSW, 2112",3,1,1,575,2549,House: One Storey / Lowset,-33.8216687,151.1141287,487500,Meadowbank Station NSW,2.303648118
"17 Arnold Street Ryde, NSW, 2112",3,1,1,575,703,House,-33.8217537,151.1139922,1615000,Meadowbank Station NSW,2.294144945
"19 Arnold Street Ryde, NSW, 2112",3,1,1,500,5996,House: One Storey / Lowset,-33.8218504,151.1139012,800000,Meadowbank Station NSW,2.28911059
"20 Arnold Street Ryde, NSW, 2112",5,2,4,594,763,House,-33.8220113,151.1128091,1560000,Meadowbank Station NSW,2.197965301
"21 Arnold Street Ryde, NSW, 2112",4,2,2,575,2600,House: One Storey / Lowset,-33.821987,151.1138102,1475000,Meadowbank Station NSW,2.285436759
"23 Arnold Street Ryde, NSW, 2112",5,2,1,575,5731,House,-33.8220979,151.1136964,770000,Meadowbank Station NSW,2.279026289
"27 Arnold Street Ryde, NSW, 2112",4,2,2,563,4070,House: One Storey / Lowset,-33.8222938,151.1134461,1321000,Meadowbank Station NSW,2.263612221
"1/2 Arras Parade Ryde, NSW, 2112",3,2,1,1322,4687,Unit,-33.8160695,151.1117624,491750,Meadowbank Station NSW,1.996907727
"2 Arthur Street Ryde, NSW, 2112",5,3,3,556,5202,House,-33.8021323,151.1118079,1036000,West Ryde Station NSW,2.080510025
"3 Arthur Street Ryde, NSW, 2112",6,2,4,639,1156,House,-33.8022548,151.112445,2218000,West Ryde Station NSW,2.133469027
"5 Arthur Street Ryde, NSW, 2112",4,2,2,645,1719,House,-33.8021749,151.1125511,2910000,West Ryde Station NSW,2.145283885
"8 Arthur Street Ryde, NSW, 2112",5,2,1,3136,2777,House,-33.8014103,151.1118762,1380000,West Ryde Station NSW,2.11024799
"8D Arthur Street Ryde, NSW, 2112",5,3,2,777,2159,Land: General,-33.8012009,151.1120669,1750000,West Ryde Station NSW,2.134323129
"8E Arthur Street Ryde, NSW, 2112",4,3,2,776,1996,Land: General,-33.8010952,151.1121789,2000000,West Ryde Station NSW,2.14790026
"10 Arthur Street Ryde, NSW, 2112",3,1,2,569,2107,House: One Storey / Lowset,-33.8016767,151.1122008,720000,West Ryde Station NSW,2.129821182
"11 Arthur Street Ryde, NSW, 2112",4,2,2,632,591,House,-33.8018564,151.1127635,1700000,West Ryde Station NSW,2.173861021
"18A Arthur Street Ryde, NSW, 2112",5,3,2,899,145,House,-33.8010427,151.1124462,1677000,West Ryde Station NSW,2.173161629
"23 Arthur Street Ryde, NSW, 2112",3,1,1,683,2572,House: One Storey / Lowset,-33.8011628,151.1134916,749000,West Ryde Station NSW,2.26073304
"27 Arthur Street Ryde, NSW, 2112",3,1,1,696,2950,House,-33.8010061,151.1137234,735000,West Ryde Station NSW,2.286453474
"29 Arthur Street Ryde, NSW, 2112",2,1,1,696,6362,House: One Storey / Lowset,-33.8008727,151.1137647,520000,West Ryde Station NSW,2.294687577
"30 Arthur Street Ryde, NSW, 2112",3,2,1,620,1858,House: One Storey / Lowset,-33.8007166,151.1133096,1606000,West Ryde Station NSW,2.260383884
"31 Arthur Street Ryde, NSW, 2112",3,2,2,619,313,House: One Storey / Lowset,-33.8007876,151.1139012,750000,West Ryde Station NSW,2.309635049
"36 Arthur Street Ryde, NSW, 2112",4,2,3,623,5291,House,-33.8003698,151.1136737,675000,West Ryde Station NSW,2.304892498
"38 Arthur Street Ryde, NSW, 2112",4,3,2,670,1284,House: One Storey / Lowset,-33.8002847,151.1138102,2180000,Macquarie Park Station NSW,2.294399269
"1A Badajoz Road Ryde, NSW, 2112",2,1,2,613,6973,House: One Storey / Lowset,-33.8095038,151.1220523,366000,North Ryde Station NSW,2.205950851
"2 Badajoz Road Ryde, NSW, 2112",4,2,2,784,3912,House,-33.8093776,151.1214099,941000,North Ryde Station NSW,2.235313096
"4 Badajoz Road Ryde, NSW, 2112",4,2,3,604,1963,House: One Storey / Lowset,-33.8091958,151.1216374,1275000,North Ryde Station NSW,2.206200957
"7 Badajoz Road Ryde, NSW, 2112",4,2,3,936,1390,House: One Storey / Lowset,-33.8080559,151.1235943,1640000,North Ryde Station NSW,1.990967885
"14 Badajoz Road Ryde, NSW, 2112",4,2,2,766,3652,House,-33.8084505,151.12232,1055250,North Ryde Station NSW,2.102554314
"16 Badajoz Road Ryde, NSW, 2112",3,2,1,766,1424,House: One Storey / Lowset,-33.8083138,151.122411,1415000,North Ryde Station NSW,2.0857073
"19 Badajoz Road Ryde, NSW, 2112",3,2,2,625,623,House: One Storey / Lowset,-33.8075133,151.1240793,1730000,North Ryde Station NSW,1.916084278
"20 Badajoz Road Ryde, NSW, 2112",3,2,2,766,1817,House: One Storey / Lowset,-33.8081436,151.1226841,1350000,North Ryde Station NSW,2.054654457
"22 Badajoz Road Ryde, NSW, 2112",6,4,1,766,165,House,-33.8080328,151.1227979,1700000,North Ryde Station NSW,2.038472763
"24 Badajoz Road Ryde, NSW, 2112",3,1,1,766,263,House,-33.8079605,151.1229458,1400000,North Ryde Station NSW,2.023280593
