Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"19 Acer Court Cherrybrook, NSW, 2126",4,2,2,853,2054,House: One Storey / Lowset,-33.7195942,151.0468853,1108000,Cherrybrook Station NSW,2.349483372
"1 Alice Court Cherrybrook, NSW, 2126",4,3,2,766,3461,House: One Storey / Lowset,-33.720619,151.0355596,1005000,Cherrybrook Station NSW,1.818007374
"4 Alice Court Cherrybrook, NSW, 2126",4,3,2,766,4723,House: One Storey / Lowset,-33.7206097,151.0347409,729000,Cherrybrook Station NSW,1.806697084
"7 Alice Court Cherrybrook, NSW, 2126",4,3,2,758,6239,House,-33.7210342,151.0351502,720000,Cherrybrook Station NSW,1.765919412
"9 Alice Court Cherrybrook, NSW, 2126",4,2,2,988,1139,House,-33.7211709,151.0350593,1680000,Cherrybrook Station NSW,1.749537279
"11 Alice Court Cherrybrook, NSW, 2126",4,3,2,754,950,House,-33.7211011,151.0347864,1690000,Cherrybrook Station NSW,1.753252701
"3 All Saints Close Cherrybrook, NSW, 2126",4,2,2,751,1830,House: One Storey / Lowset,-33.7317698,151.0410177,1700000,Cherrybrook Station NSW,1.000670602
"6 All Saints Close Cherrybrook, NSW, 2126",4,2,2,850,5202,House: One Storey / Lowset,-33.7323502,151.0411768,645000,Cherrybrook Station NSW,0.979653245
"7 All Saints Close Cherrybrook, NSW, 2126",4,3,2,750,5443,House,-33.7320483,151.0414802,665000,Cherrybrook Station NSW,1.020726812
"10 All Saints Close Cherrybrook, NSW, 2126",5,3,2,978,272,House,-33.7327577,151.0409722,1750000,Cherrybrook Station NSW,0.941339496
"15 All Saints Close Cherrybrook, NSW, 2126",4,3,2,850,2440,House,-33.7324922,151.0416544,923000,Cherrybrook Station NSW,1.010923569
"1 Angel Place Cherrybrook, NSW, 2126",4,2,2,813,3855,House: One Storey / Lowset,-33.7340833,151.0404491,767000,Cherrybrook Station NSW,0.837000714
"4 Angel Place Cherrybrook, NSW, 2126",4,2,2,850,4460,House,-33.7337374,151.0397213,845000,Cherrybrook Station NSW,0.789441151
"5 Angel Place Cherrybrook, NSW, 2126",5,3,2,850,2365,House: One Storey / Lowset,-33.7341411,151.0399715,1100000,Cherrybrook Station NSW,0.793400351
"7 Angel Place Cherrybrook, NSW, 2126",4,3,2,916,5206,House: Two Storey / Highset,-33.7343643,151.0400625,685000,Cherrybrook Station NSW,0.792817455
"11 Angel Place Cherrybrook, NSW, 2126",4,3,2,919,2285,House,-33.7344196,151.0396531,1260000,Cherrybrook Station NSW,0.755054973
"19 Angel Place Cherrybrook, NSW, 2126",4,3,3,851,6085,House,-33.7341034,151.0391983,815500,Cherrybrook Station NSW,0.728722871
"8 Anne Place Cherrybrook, NSW, 2126",4,3,2,730,1088,House,-33.7100141,151.0524347,1648000,Cherrybrook Station NSW,3.519376679
"12 Anne Place Cherrybrook, NSW, 2126",5,4,2,748,6204,House,-33.7100979,151.0519798,865000,Cherrybrook Station NSW,3.489017287
"3 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,716,2572,House: One Storey / Lowset,-33.7137462,151.0513885,875000,Cherrybrook Station NSW,3.120719181
"5 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,791,703,House,-33.7138327,151.0515705,1470000,Cherrybrook Station NSW,3.12260614
"10 Appletree Drive Cherrybrook, NSW, 2126",5,3,2,856,375,House: One Storey / Lowset,-33.7150686,151.0520253,1500000,Cherrybrook Station NSW,3.037304406
"16 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,736,3429,House,-33.7151912,151.0526622,740000,Cherrybrook Station NSW,3.062993391
"18 Appletree Drive Cherrybrook, NSW, 2126",4,2,3,1161,1830,House: One Storey / Lowset,-33.7154995,151.0526167,1400000,Cherrybrook Station NSW,3.033657097
"21 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,759,4371,House,-33.7147617,151.0530943,802000,Cherrybrook Station NSW,3.125253851
"22 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,1086,4498,House: One Storey / Lowset,-33.7155292,151.0528896,640000,Cherrybrook Station NSW,3.04706267
"26 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,746,2500,House: One Storey / Lowset,-33.7152506,151.053208,843998,Cherrybrook Station NSW,3.089697051
"27 Appletree Drive Cherrybrook, NSW, 2126",3,2,1,1274,4785,House: One Storey / Lowset,-33.7179289,151.0542997,519000,Pennant Hills Station NSW,2.803736307
"29 Appletree Drive Cherrybrook, NSW, 2126",3,3,2,1091,285,House,-33.717934,151.0541633,1250000,Pennant Hills Station NSW,2.810863331
"30 Appletree Drive Cherrybrook, NSW, 2126",6,3,2,804,1290,House,-33.7152481,151.0539813,1545000,Pennant Hills Station NSW,3.063926768
"31 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,1168,1425,House: One Storey / Lowset,-33.7179727,151.0538449,1060000,Pennant Hills Station NSW,2.825287332
"34 Appletree Drive Cherrybrook, NSW, 2126",4,3,3,740,6180,House,-33.7155127,151.0543907,655000,Pennant Hills Station NSW,3.018417134
"35 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,775,4018,House,-33.7177314,151.0535264,610000,Pennant Hills Station NSW,2.864523757
"37 Appletree Drive Cherrybrook, NSW, 2126",5,2,2,1127,882,House: One Storey / Lowset,-33.7180848,151.0533445,1357500,Pennant Hills Station NSW,2.84396975
"41 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,1181,2907,House: One Storey / Lowset,-33.7180835,151.0530261,826000,Cherrybrook Station NSW,2.842083576
"44 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,909,1651,House: One Storey / Lowset,-33.7166467,151.0550731,1300000,Pennant Hills Station NSW,2.878525798
"45 Appletree Drive Cherrybrook, NSW, 2126",5,3,2,1020,1482,House: One Storey / Lowset,-33.717712,151.0529806,1680000,Cherrybrook Station NSW,2.869448476
"46 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,1039,2544,House: One Storey / Lowset,-33.716835,151.0550276,715000,Pennant Hills Station NSW,2.863556831
"48 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,769,178,House,-33.7174297,151.054459,1150000,Pennant Hills Station NSW,2.839695198
"49 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,775,1651,House,-33.7175674,151.0525712,1365000,Cherrybrook Station NSW,2.855886588
"53A Appletree Drive Cherrybrook, NSW, 2126",3,2,1,666,2996,House: One Storey / Lowset,-33.7178615,151.0523541,641000,Cherrybrook Station NSW,2.818140447
"54 Appletree Drive Cherrybrook, NSW, 2126",4,3,4,793,1419,House: One Storey / Lowset,-33.717338,151.0537084,1485000,Pennant Hills Station NSW,2.889113976
"56 Appletree Drive Cherrybrook, NSW, 2126",5,3,2,771,1787,House: One Storey / Lowset,-33.7172631,151.0535719,1461000,Pennant Hills Station NSW,2.903360004
"58 Appletree Drive Cherrybrook, NSW, 2126",3,2,2,757,1739,House: One Storey / Lowset,-33.7172167,151.05339,1200000,Pennant Hills Station NSW,2.917626086
"60 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,762,6118,House,-33.7171586,151.0531625,759000,Cherrybrook Station NSW,2.926256326
"61 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,993,398,House,-33.7183683,151.0514795,1450000,Cherrybrook Station NSW,2.722223923
"62 Appletree Drive Cherrybrook, NSW, 2126",4,2,1,740,1234,House: One Storey / Lowset,-33.7171005,151.0529351,1280000,Cherrybrook Station NSW,2.917027616
"63 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,751,5170,House: Two Storey / Highset,-33.7176912,151.0521163,610000,Cherrybrook Station NSW,2.817641863
"66 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,740,3247,House,-33.7171559,151.0525257,805500,Cherrybrook Station NSW,2.887348997
"67 Appletree Drive Cherrybrook, NSW, 2126",5,3,2,898,2375,House: One Storey / Lowset,-33.7179233,151.0516159,1015000,Cherrybrook Station NSW,2.767726787
"68 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,742,3413,House,-33.7171378,151.0522983,720000,Cherrybrook Station NSW,2.875060952
"69 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,952,2590,House: Two Storey / Highset,-33.7180301,151.0513637,830000,Cherrybrook Station NSW,2.743469467
"71 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,740,2098,House,-33.7181652,151.0511294,500000,Cherrybrook Station NSW,2.71794014
"72 Appletree Drive Cherrybrook, NSW, 2126",3,2,2,749,4672,House: One Storey / Lowset,-33.7172732,151.0518889,584000,Cherrybrook Station NSW,2.838964917
"75 Appletree Drive Cherrybrook, NSW, 2126",3,2,2,515,2733,House: One Storey / Lowset,-33.7182612,151.0507509,622000,Cherrybrook Station NSW,2.687087019
"75A Appletree Drive Cherrybrook, NSW, 2126",3,2,2,518,645,House,-33.7182696,151.0506066,1089000,Cherrybrook Station NSW,2.677760812
"77 Appletree Drive Cherrybrook, NSW, 2126",3,2,2,492,2061,House: Semi Detached,-33.7182327,151.0504788,740000,Cherrybrook Station NSW,2.673313742
"77A Appletree Drive Cherrybrook, NSW, 2126",3,2,2,492,6369,House: Semi Detached,-33.7182371,151.0503674,442000,Cherrybrook Station NSW,2.666348457
"79 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,578,3510,House: One Storey / Lowset,-33.7182371,151.0502287,690000,Cherrybrook Station NSW,2.658176939
"79A Appletree Drive Cherrybrook, NSW, 2126",4,3,2,602,3084,House: One Storey / Lowset,-33.7182284,151.0500868,710000,Cherrybrook Station NSW,2.650604366
"80 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,841,1709,House: One Storey / Lowset,-33.7177942,151.0507972,1658000,Cherrybrook Station NSW,2.729632882
"81 Appletree Drive Cherrybrook, NSW, 2126",6,3,2,1257,3805,House: One Storey / Lowset,-33.7181049,151.0499784,836000,Cherrybrook Station NSW,2.654952284
"83 Appletree Drive Cherrybrook, NSW, 2126",5,3,2,1229,1561,House: One Storey / Lowset,-33.717981,151.0497282,1300000,Cherrybrook Station NSW,2.651288566
"85 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,831,5837,House: Two Storey / Highset,-33.7178546,151.0495463,710000,Cherrybrook Station NSW,2.651982753
"89 Appletree Drive Cherrybrook, NSW, 2126",5,3,3,1796,1788,House: One Storey / Lowset,-33.7179242,151.0491141,1460000,Cherrybrook Station NSW,2.621492814
"92 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,786,5051,House: One Storey / Lowset,-33.7173322,151.0496145,555000,Cherrybrook Station NSW,2.701908047
"95 Appletree Drive Cherrybrook, NSW, 2126",5,3,2,768,3644,House,-33.7173049,151.0485683,855000,Cherrybrook Station NSW,2.647034064
"96 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,736,3433,House: One Storey / Lowset,-33.7169696,151.0489777,750000,Cherrybrook Station NSW,2.699386326
"98 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,741,4897,House,-33.7168831,151.0487957,646000,Cherrybrook Station NSW,2.697456002
"99 Appletree Drive Cherrybrook, NSW, 2126",4,2,3,824,2292,House: One Storey / Lowset,-33.7170687,151.0481134,991000,Cherrybrook Station NSW,2.644475736
"101 Appletree Drive Cherrybrook, NSW, 2126",4,2,2,742,6037,House,-33.7169423,151.0479315,634000,Cherrybrook Station NSW,2.646659785
"103 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,814,2285,House: One Storey / Lowset,-33.7167874,151.047795,1060000,Cherrybrook Station NSW,2.653982741
"106 Appletree Drive Cherrybrook, NSW, 2126",4,3,2,826,5953,House,-33.7161554,151.0479428,751000,Cherrybrook Station NSW,2.720272613
"LOT 1/1 Arum Way Cherrybrook, NSW, 2126",3,2,2,977,973,Unit,-33.7316703,151.0443836,1250000,Cherrybrook Station NSW,1.277472511
"LOT 1/7 Arum Way Cherrybrook, NSW, 2126",3,2,2,864,2437,House,-33.7315713,151.0439949,740000,Cherrybrook Station NSW,1.250219068
"8 Arum Way Cherrybrook, NSW, 2126",3,2,2,864,3151,House,-33.7315778,151.0439935,610000,Cherrybrook Station NSW,1.249774732
"13 Arum Way Cherrybrook, NSW, 2126",3,2,1,932,1014,Unit,-33.7314762,151.0444071,983000,Cherrybrook Station NSW,1.288994555
"14 Arum Way Cherrybrook, NSW, 2126",3,2,2,923,6839,Unit: Townhouse/Villa,-33.7314903,151.0446504,320000,Cherrybrook Station NSW,1.308432166
"4 Arundel Way Cherrybrook, NSW, 2126",4,3,2,378,1483,House: One Storey / Lowset,-33.7328087,151.0331945,1335000,Cherrybrook Station NSW,0.446682078
"5 Arundel Way Cherrybrook, NSW, 2126",4,3,2,450,437,House: One Storey / Lowset,-33.7323754,151.0333764,1391000,Cherrybrook Station NSW,0.497578417
"6 Arundel Way Cherrybrook, NSW, 2126",3,2,2,416,2012,House: One Storey / Lowset,-33.7328036,151.0333309,1110000,Cherrybrook Station NSW,0.450618522
"8 Arundel Way Cherrybrook, NSW, 2126",3,2,2,372,3124,House,-33.7329584,151.0334674,755000,Cherrybrook Station NSW,0.437985178
"10 Arundel Way Cherrybrook, NSW, 2126",4,4,2,403,6508,House: Two Storey / Highset,-33.7329933,151.0336038,620000,Cherrybrook Station NSW,0.438523043
"12 Arundel Way Cherrybrook, NSW, 2126",3,2,2,416,246,House,-33.7330681,151.0337403,1505000,Cherrybrook Station NSW,0.435350262
"19 Arundel Way Cherrybrook, NSW, 2126",4,2,2,450,1420,House: One Storey / Lowset,-33.7325368,151.0336948,1365000,Cherrybrook Station NSW,0.489146971
"20 Arundel Way Cherrybrook, NSW, 2126",4,2,2,385,970,House: One Storey / Lowset,-33.7331277,151.0342861,1530000,Cherrybrook Station NSW,0.451010798
"21 Arundel Way Cherrybrook, NSW, 2126",3,2,2,395,2906,House: One Storey / Lowset,-33.7327018,151.0335583,767500,Cherrybrook Station NSW,0.467710456
"22 Arundel Way Cherrybrook, NSW, 2126",4,3,2,486,134,House,-33.7330077,151.0342861,1745000,Cherrybrook Station NSW,0.462780699
"23 Arundel Way Cherrybrook, NSW, 2126",3,2,2,387,2705,House: One Storey / Lowset,-33.7327367,151.0336948,766000,Cherrybrook Station NSW,0.468207308
"25 Arundel Way Cherrybrook, NSW, 2126",4,3,2,451,1725,House: One Storey / Lowset,-33.7328115,151.0338312,1550000,Cherrybrook Station NSW,0.464951698
"26 Arundel Way Cherrybrook, NSW, 2126",4,3,2,411,1658,House: One Storey / Lowset,-33.732826,151.0345135,1250000,Cherrybrook Station NSW,0.490533189
"27 Arundel Way Cherrybrook, NSW, 2126",4,3,2,471,514,House: One Storey / Lowset,-33.7328315,151.0340239,1475000,Cherrybrook Station NSW,0.469845259
"33 Arundel Way Cherrybrook, NSW, 2126",4,3,2,460,6099,House: One Storey / Lowset,-33.7324531,151.0341496,730000,Cherrybrook Station NSW,0.513054498
"2 Ash Street Cherrybrook, NSW, 2126",4,3,2,756,2423,House: One Storey / Lowset,-33.7269182,151.0424504,986000,Cherrybrook Station NSW,1.456877752
"6 Ash Street Cherrybrook, NSW, 2126",5,3,2,737,4506,House: One Storey / Lowset,-33.7265674,151.0425641,710000,Cherrybrook Station NSW,1.493090136
"7 Ash Street Cherrybrook, NSW, 2126",4,3,2,738,3964,House,-33.7262654,151.0420865,730000,Cherrybrook Station NSW,1.4904295
"8 Ash Street Cherrybrook, NSW, 2126",4,3,2,740,3833,House: One Storey / Lowset,-33.7264049,151.0426324,750000,Cherrybrook Station NSW,1.510880648
"9 Ash Street Cherrybrook, NSW, 2126",4,3,2,768,3636,House,-33.7261029,151.0421548,825000,Cherrybrook Station NSW,1.508468694
"11 Ash Street Cherrybrook, NSW, 2126",4,3,2,818,4729,House,-33.725912,151.0422685,635000,Cherrybrook Station NSW,1.531619204
"1 Ashford Road Cherrybrook, NSW, 2126",4,3,2,719,2314,House,-33.7300018,151.0319892,390000,Cherrybrook Station NSW,0.743932799
"2 Ashford Road Cherrybrook, NSW, 2126",4,2,2,701,2233,House: One Storey / Lowset,-33.7298288,151.0316254,1314000,Cherrybrook Station NSW,0.763785892
"9 Ashford Road Cherrybrook, NSW, 2126",5,3,3,801,7033,House,-33.731227,151.032012,683500,Cherrybrook Station NSW,0.607711456
"10 Ashford Road Cherrybrook, NSW, 2126",4,3,3,700,582,House: One Storey / Lowset,-33.7307909,151.0315571,1900000,Cherrybrook Station NSW,0.657233034
"12 Ashford Road Cherrybrook, NSW, 2126",4,3,3,715,5684,House,-33.7309792,151.0315116,940000,Cherrybrook Station NSW,0.636588914
"17 Ashford Road Cherrybrook, NSW, 2126",5,3,2,734,2037,House: One Storey / Lowset,-33.7321374,151.0318982,1410000,Cherrybrook Station NSW,0.506490329
"2 Autumn Leaf Grove Cherrybrook, NSW, 2126",3,1,2,750,328,House: One Storey / Lowset,-33.7352115,151.0469763,1040000,Cherrybrook Station NSW,1.398416965
"3 Autumn Leaf Grove Cherrybrook, NSW, 2126",4,3,2,923,1273,Land: General,-33.7347135,151.0470522,450000,Cherrybrook Station NSW,1.412948482
"4 Autumn Leaf Grove Cherrybrook, NSW, 2126",4,2,2,750,1527,House: One Storey / Lowset,-33.7352438,151.0471809,1050000,Cherrybrook Station NSW,1.416793573
"1/8 Autumn Leaf Grove Cherrybrook, NSW, 2126",4,2,2,1019,3489,Unit,-33.7351329,151.0476397,505000,Cherrybrook Station NSW,1.460365516
"10 Autumn Leaf Grove Cherrybrook, NSW, 2126",4,3,2,719,4046,House: One Storey / Lowset,-33.7348661,151.0476586,648000,Cherrybrook Station NSW,1.465916974
"12 Autumn Leaf Grove Cherrybrook, NSW, 2126",3,2,2,587,172,House,-33.7351989,151.0480225,1470000,Cherrybrook Station NSW,1.494685157
"12B Autumn Leaf Grove Cherrybrook, NSW, 2126",3,2,2,622,3329,House: One Storey / Lowset,-33.7348216,151.0479313,639000,Cherrybrook Station NSW,1.491577038
"16 Autumn Leaf Grove Cherrybrook, NSW, 2126",4,3,2,635,6088,House,-33.734549,151.0482954,410000,Cherrybrook Station NSW,1.529355388
"18 Autumn Leaf Grove Cherrybrook, NSW, 2126",5,3,2,637,3037,House: One Storey / Lowset,-33.7344588,151.0485683,799950,Cherrybrook Station NSW,1.555857508
"24 Autumn Leaf Grove Cherrybrook, NSW, 2126",4,2,2,565,1668,House: One Storey / Lowset,-33.7343203,151.0480829,1310000,Cherrybrook Station NSW,1.514172117
"1 Barkley Close Cherrybrook, NSW, 2126",4,3,3,680,2537,House,-33.7306389,151.0320574,1087500,Cherrybrook Station NSW,0.673147134
"2 Barkley Close Cherrybrook, NSW, 2126",4,3,3,700,3954,House: One Storey / Lowset,-33.7310311,151.0322621,970000,Cherrybrook Station NSW,0.630099825
"3 Barkley Close Cherrybrook, NSW, 2126",4,3,3,758,3266,House: One Storey / Lowset,-33.7305771,151.0322848,1078000,Cherrybrook Station NSW,0.680625738
"9 Barkley Close Cherrybrook, NSW, 2126",4,3,3,701,6370,House,-33.7309115,151.0329671,720000,Cherrybrook Station NSW,0.649503515
"10 Barkley Close Cherrybrook, NSW, 2126",5,3,2,710,3730,House: One Storey / Lowset,-33.7313731,151.0327397,912100,Cherrybrook Station NSW,0.595840041
"15 Barkley Close Cherrybrook, NSW, 2126",4,2,2,779,3803,House,-33.7311644,151.0333309,955000,Cherrybrook Station NSW,0.627615284
"16 Barkley Close Cherrybrook, NSW, 2126",5,3,3,705,3533,House: One Storey / Lowset,-33.7315061,151.0331035,1150000,Cherrybrook Station NSW,0.586295114
"2 Barry Place Cherrybrook, NSW, 2126",2,3,5,814,1242,Unit: Standard,-33.7374317,151.0400708,1900000,Cherrybrook Station NSW,0.754622922
"3 Barry Place Cherrybrook, NSW, 2126",6,3,2,1136,13,House: One Storey / Lowset,-33.7371013,151.0409949,1520000,Cherrybrook Station NSW,0.836818535
"4 Barry Place Cherrybrook, NSW, 2126",4,3,2,773,4441,House,-33.7376208,151.0402899,750000,Cherrybrook Station NSW,0.777277772
"5 Barry Place Cherrybrook, NSW, 2126",4,3,2,756,4031,House,-33.7374056,151.0406993,772500,Cherrybrook Station NSW,0.812129788
"6 Barry Place Cherrybrook, NSW, 2126",4,2,2,766,3312,House: One Storey / Lowset,-33.7377614,151.0404491,845000,Cherrybrook Station NSW,0.794060236
"9 Barry Place Cherrybrook, NSW, 2126",4,2,2,769,2605,House: One Storey / Lowset,-33.7374302,151.0411086,759000,Cherrybrook Station NSW,0.850064046
"12 Barry Place Cherrybrook, NSW, 2126",6,4,2,834,6001,House: Two Storey / Highset,-33.73791,151.0411086,780000,Cherrybrook Station NSW,0.856859759
"15 Barry Place Cherrybrook, NSW, 2126",5,4,2,792,869,House,-33.7374007,151.0415407,2000000,Cherrybrook Station NSW,0.889545263
"16 Barry Place Cherrybrook, NSW, 2126",4,2,2,821,1055,House,-33.7378663,151.0415635,1851230,Cherrybrook Station NSW,0.897700392
"3/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,7377,Unit,-33.7287802,151.0520047,315000,Cherrybrook Station NSW,2.051909479
"5/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,1530,Unit,-33.7287802,151.0520047,925000,Cherrybrook Station NSW,2.051909479
"7/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,1150,Unit,-33.7287802,151.0520047,1100000,Cherrybrook Station NSW,2.051909479
"10/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,3973,Unit: Townhouse/Villa,-33.7287802,151.0520047,507000,Cherrybrook Station NSW,2.051909479
"11/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,5331,Unit,-33.7287802,151.0520047,460000,Cherrybrook Station NSW,2.051909479
"14/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,2715,Unit: Townhouse/Villa,-33.7287802,151.0520047,592000,Cherrybrook Station NSW,2.051909479
"15/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,4053,Unit,-33.7287802,151.0520047,515000,Cherrybrook Station NSW,2.051909479
"16/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,2387,Unit: Triplex,-33.7287802,151.0520047,680000,Cherrybrook Station NSW,2.051909479
"20/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,1505,Unit,-33.7287802,151.0520047,900000,Cherrybrook Station NSW,2.051909479
"21/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,251,Unit: Townhouse/Villa,-33.7287802,151.0520047,957000,Cherrybrook Station NSW,2.051909479
"22/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,736,Unit,-33.7287802,151.0520047,966000,Cherrybrook Station NSW,2.051909479
"24/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,3367,House: One Storey / Lowset,-33.7287802,151.0520047,587500,Cherrybrook Station NSW,2.051909479
"25/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,2315,Unit: Townhouse/Villa,-33.7287802,151.0520047,695000,Cherrybrook Station NSW,2.051909479
"28/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,2534,Unit,-33.7287802,151.0520047,608000,Cherrybrook Station NSW,2.051909479
"29/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,1416,Unit,-33.7287802,151.0520047,865000,Cherrybrook Station NSW,2.051909479
"30/1 Beahan Place Cherrybrook, NSW, 2126",3,2,2,1.26,5258,Unit,-33.7287802,151.0520047,517500,Cherrybrook Station NSW,2.051909479
"2 Beahan Place Cherrybrook, NSW, 2126",4,1,2,522,1330,Unit: Studio,-33.7295559,151.0520708,765000,Cherrybrook Station NSW,2.022047072
"3 Beahan Place Cherrybrook, NSW, 2126",4,2,2,501,223,Unit: Standard,-33.7290709,151.0522073,1125000,Cherrybrook Station NSW,2.055310504
"4 Beahan Place Cherrybrook, NSW, 2126",4,3,4,852,4623,House: One Storey / Lowset,-33.729654,151.0522983,610000,Cherrybrook Station NSW,2.037197581
"5 Beahan Place Cherrybrook, NSW, 2126",4,2,2,730,2680,House: One Storey / Lowset,-33.7292206,151.0524802,736500,Cherrybrook Station NSW,2.071594506
"6 Beahan Place Cherrybrook, NSW, 2126",4,3,2,852,5600,House,-33.7297005,151.0524802,595000,Cherrybrook Station NSW,2.050771788
"7 Beahan Place Cherrybrook, NSW, 2126",5,2,2,1035,760,House,-33.7293233,151.0524673,1350000,Cherrybrook Station NSW,2.065945038
"9 Beahan Place Cherrybrook, NSW, 2126",8,3,2,737,2256,House: One Storey / Lowset,-33.7292671,151.0526622,900000,Pennant Hills Station NSW,2.079269459
"14 Beahan Place Cherrybrook, NSW, 2126",4,2,2,748,2461,House,-33.7298412,151.0533445,675000,Pennant Hills Station NSW,1.99365584
"15 Beahan Place Cherrybrook, NSW, 2126",4,2,2,736,2523,House: One Storey / Lowset,-33.7294233,151.053117,820000,Pennant Hills Station NSW,2.034003046
"16 Beahan Place Cherrybrook, NSW, 2126",3,2,2,904,2733,House: One Storey / Lowset,-33.7300347,151.0531625,730000,Pennant Hills Station NSW,1.998843205
"17 Beahan Place Cherrybrook, NSW, 2126",4,3,2,730,5356,House: One Storey / Lowset,-33.7292066,151.053208,715000,Pennant Hills Station NSW,2.038199407
"19 Beahan Place Cherrybrook, NSW, 2126",5,3,2,729,6237,House,-33.7290067,151.053208,740000,Pennant Hills Station NSW,2.049091138
"21 Beahan Place Cherrybrook, NSW, 2126",5,3,2,728,1269,House: One Storey / Lowset,-33.7288416,151.0533445,1390000,Pennant Hills Station NSW,2.047308228
