Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"12A Anderson Road Northmead, NSW, 2152",4,2,2,1113,5375,House: One Storey / Lowset,-33.7825472,150.9984735,463000,Westmead Station NSW,3.037116059
"15 Anderson Road Northmead, NSW, 2152",3,2,1,1144,1088,House: One Storey / Lowset,-33.7818799,150.9995185,1610000,Westmead Station NSW,3.139118451
"23 Anderson Road Northmead, NSW, 2152",3,1,1,719,1983,House: One Storey / Lowset,-33.7819955,151.0003597,1010000,Westmead Station NSW,3.154521188
"23A Anderson Road Northmead, NSW, 2152",3,2,2,834,1442,House: One Storey / Lowset,-33.7817208,151.0003776,950000,Westmead Station NSW,3.183584822
"27 Anderson Road Northmead, NSW, 2152",4,2,4,1777,1034,House,-33.7819072,151.0009509,1400000,Westmead Station NSW,3.183919896
"29 Anderson Road Northmead, NSW, 2152",3,1,2,949,3232,House,-33.7819255,151.0011782,627000,Westmead Station NSW,3.190042161
"36 Anderson Road Northmead, NSW, 2152",4,1,2,898,782,House: One Storey / Lowset,-33.7825764,151.0012237,832000,Westmead Station NSW,3.124986807
"37 Anderson Road Northmead, NSW, 2152",3,2,1,911,2307,House: One Storey / Lowset,-33.7820669,151.0020422,735000,Westmead Station NSW,3.207172556
"39 Anderson Road Northmead, NSW, 2152",4,1,1,1341,2157,House: One Storey / Lowset,-33.7819421,151.0021786,828000,Westmead Station NSW,3.22498283
"40 Anderson Road Northmead, NSW, 2152",4,1,2,866,6871,House: One Storey / Lowset,-33.7825497,151.0015875,360000,Westmead Station NSW,3.141079593
"41 Anderson Road Northmead, NSW, 2152",4,3,2,847,1141,House,-33.7819038,151.0024969,1645000,Westmead Station NSW,3.240982209
"43 Anderson Road Northmead, NSW, 2152",5,3,2,746,1123,House,-33.7819903,151.0026788,1400000,Westmead Station NSW,3.239275487
"44 Anderson Road Northmead, NSW, 2152",4,3,1,901,5322,House,-33.7824781,151.0020877,585000,Westmead Station NSW,3.16719264
"45 Anderson Road Northmead, NSW, 2152",4,3,2,696,1784,House: One Storey / Lowset,-33.7821451,151.0028153,1050000,Westmead Station NSW,3.22902509
"49 Anderson Road Northmead, NSW, 2152",4,2,1,917,95,House,-33.7823798,151.0029517,1000000,Westmead Station NSW,3.210866524
"1 Balfour Street Northmead, NSW, 2152",3,1,3,538,3052,House: One Storey / Lowset,-33.7974002,150.9964036,520000,Westmead Station NSW,1.454028284
"3 Balfour Street Northmead, NSW, 2152",3,1,2,557,3597,House: One Storey / Lowset,-33.7974451,150.9962672,500000,Westmead Station NSW,1.443052068
"4 Balfour Street Northmead, NSW, 2152",2,1,1,797,1432,House,-33.7979694,150.9961308,999000,Westmead Station NSW,1.387188319
"8 Balfour Street Northmead, NSW, 2152",4,2,2,699,5151,House: One Storey / Lowset,-33.7980875,150.9958125,345000,Westmead Station NSW,1.360224661
"9 Balfour Street Northmead, NSW, 2152",4,2,2,557,4564,House,-33.7976598,150.995858,385000,Westmead Station NSW,1.402801159
"10 Balfour Street Northmead, NSW, 2152",4,2,2,670,4396,House,-33.798184,150.9957216,395000,Westmead Station NSW,1.346664622
"15 Balfour Street Northmead, NSW, 2152",3,1,1,557,1851,House: One Storey / Lowset,-33.7978345,150.9954487,800000,Westmead Station NSW,1.366651163
"16 Balfour Street Northmead, NSW, 2152",3,1,1,594,2603,House: One Storey / Lowset,-33.7983587,150.9953123,559601,Westmead Station NSW,1.310193926
"2 Balmoral Road Northmead, NSW, 2152",3,1,2,691,346,House: One Storey / Lowset,-33.7943793,150.9949031,901000,Westmead Station NSW,1.688731047
"4 Balmoral Road Northmead, NSW, 2152",3,1,1,610,714,House: Semi Detached,-33.7944931,150.994726,1050000,Westmead Station NSW,1.670817788
"6 Balmoral Road Northmead, NSW, 2152",2,1,1,610,417,House,-33.7945626,150.9945728,783250,Westmead Station NSW,1.658362905
"7A Balmoral Road Northmead, NSW, 2152",4,2,1,308,992,House,-33.7941259,150.9942991,900000,Westmead Station NSW,1.694602712
"10 Balmoral Road Northmead, NSW, 2152",1,1,1,610,1302,House: One Storey / Lowset,-33.7946955,150.9942665,999000,Westmead Station NSW,1.634282422
"12 Balmoral Road Northmead, NSW, 2152",4,2,2,610,4459,House,-33.7947702,150.9941136,482000,Westmead Station NSW,1.621493518
"15 Balmoral Road Northmead, NSW, 2152",2,1,1,311,1368,House: One Storey / Lowset,-33.7945157,150.9937208,695000,Westmead Station NSW,1.635759135
"15A Balmoral Road Northmead, NSW, 2152",2,1,1,308,1323,House: One Storey / Lowset,-33.7945178,150.9938556,699001,Westmead Station NSW,1.639660836
"17 Balmoral Road Northmead, NSW, 2152",3,1,1,618,1732,House: One Storey / Lowset,-33.794615,150.9936555,1052000,Westmead Station NSW,1.623351547
"18 Balmoral Road Northmead, NSW, 2152",4,2,1,610,2834,House,-33.7949638,150.9936932,642000,Westmead Station NSW,1.587906265
"18A Balmoral Road Northmead, NSW, 2152",4,2,1,305,2685,House: Two Storey / Highset,-33.7949974,150.9936165,655000,Westmead Station NSW,1.582016523
"19 Balmoral Road Northmead, NSW, 2152",4,2,1,309,1480,House: One Storey / Lowset,-33.7945625,150.9933644,850000,Westmead Station NSW,1.620323161
"20 Balmoral Road Northmead, NSW, 2152",4,2,1,610,3256,House: One Storey / Lowset,-33.7950488,150.9935012,500000,Westmead Station NSW,1.57310444
"23 Balmoral Road Northmead, NSW, 2152",3,1,3,620,18,Land: Res Development,-33.794752,150.9930843,1150000,Westmead Station NSW,1.592362719
"24 Balmoral Road Northmead, NSW, 2152",2,1,1,628,2409,House,-33.7951864,150.9932207,725000,Westmead Station NSW,1.550278225
"25 Balmoral Road Northmead, NSW, 2152",2,1,1,630,1456,House: One Storey / Lowset,-33.7947681,150.9929124,915000,Westmead Station NSW,1.585964574
"26 Balmoral Road Northmead, NSW, 2152",3,1,2,630,3167,House: One Storey / Lowset,-33.7952659,150.9930402,515000,Westmead Station NSW,1.536679122
"27 Balmoral Road Northmead, NSW, 2152",4,2,1,315,2002,House: One Storey / Lowset,-33.794819,150.9927965,762000,Westmead Station NSW,1.57745931
"27A Balmoral Road Northmead, NSW, 2152",4,2,1,315,2000,House: One Storey / Lowset,-33.7948537,150.9927201,760000,Westmead Station NSW,1.571756219
"28 Balmoral Road Northmead, NSW, 2152",3,1,1,630,2380,House: One Storey / Lowset,-33.7953045,150.9929024,668000,Westmead Station NSW,1.528715224
"34 Balmoral Road Northmead, NSW, 2152",3,2,1,613,3353,House: One Storey / Lowset,-33.7955358,150.9924022,555000,Westmead Station NSW,1.490719738
"36 Balmoral Road Northmead, NSW, 2152",5,3,2,613,2527,House: One Storey / Lowset,-33.7955924,150.9923113,742500,Westmead Station NSW,1.482354896
"38 Balmoral Road Northmead, NSW, 2152",4,2,1,613,2367,House: One Storey / Lowset,-33.7956656,150.9921294,783000,Westmead Station NSW,1.469994048
"40 Balmoral Road Northmead, NSW, 2152",3,1,1,613,6635,House,-33.7956989,150.9919475,360300,Westmead Station NSW,1.462057955
"44 Balmoral Road Northmead, NSW, 2152",3,1,1,594,2065,House: One Storey / Lowset,-33.7958287,150.9916747,745000,Westmead Station NSW,1.441836422
"48 Balmoral Road Northmead, NSW, 2152",3,1,3,588,6814,House: One Storey / Lowset,-33.7959984,150.9914019,325000,Westmead Station NSW,1.417599251
"50 Balmoral Road Northmead, NSW, 2152",4,3,2,588,3140,House,-33.79606,150.9911745,485000,Westmead Station NSW,1.406290114
"53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,594,6116,Unit: Standard,-33.7957192,150.9903822,620000,Westmead Station NSW,1.429886166
"1/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,176,1968,Unit,-33.7957192,150.9903822,515000,Westmead Station NSW,1.429886166
"2/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,110,2026,Unit: Standard,-33.7957192,150.9903822,421500,Westmead Station NSW,1.429886166
"3/53-59 Balmoral Road Northmead, NSW, 2152",2,1,2,258,3148,Unit,-33.7957192,150.9903822,525000,Westmead Station NSW,1.429886166
"4/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,84,3254,Unit,-33.7957192,150.9903822,300000,Westmead Station NSW,1.429886166
"5/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,122,1674,Unit,-33.7957192,150.9903822,540000,Westmead Station NSW,1.429886166
"6/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,158,3133,Unit: Standard,-33.7957192,150.9903822,515000,Westmead Station NSW,1.429886166
"7/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,84,3275,Unit: Standard,-33.7957192,150.9903822,302000,Westmead Station NSW,1.429886166
"8/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,124,1733,Unit: Standard,-33.7957192,150.9903822,520000,Westmead Station NSW,1.429886166
"9/53-59 Balmoral Road Northmead, NSW, 2152",2,1,2,158,3133,Unit: Standard,-33.7957192,150.9903822,520000,Westmead Station NSW,1.429886166
"10/53-59 Balmoral Road Northmead, NSW, 2152",2,1,2,248,3144,Unit: Standard,-33.7957192,150.9903822,480000,Westmead Station NSW,1.429886166
"12/53-59 Balmoral Road Northmead, NSW, 2152",2,1,2,158,1734,Unit,-33.7957192,150.9903822,690000,Westmead Station NSW,1.429886166
"15/53-59 Balmoral Road Northmead, NSW, 2152",2,1,2,159,3050,Unit: Standard,-33.7957192,150.9903822,485000,Westmead Station NSW,1.429886166
"17/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,220,1198,Unit: Standard,-33.7957192,150.9903822,579500,Westmead Station NSW,1.429886166
"18/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,195,2875,Unit: Standard,-33.7957192,150.9903822,310000,Westmead Station NSW,1.429886166
"21/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,89,3169,Unit,-33.7957192,150.9903822,310000,Westmead Station NSW,1.429886166
"22/53-59 Balmoral Road Northmead, NSW, 2152",2,1,1,159,3065,Unit: Standard,-33.7957192,150.9903822,515000,Westmead Station NSW,1.429886166
"23/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,114,81,Unit,-33.7957192,150.9903822,528000,Westmead Station NSW,1.429886166
"24/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,84,862,Unit,-33.7957192,150.9903822,440000,Westmead Station NSW,1.429886166
"25/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,156,1369,Unit,-33.7957192,150.9903822,580000,Westmead Station NSW,1.429886166
"27/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,102,3298,Unit: Standard,-33.7957192,150.9903822,390000,Westmead Station NSW,1.429886166
"28/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,103,3107,Unit: Standard,-33.7957192,150.9903822,405000,Westmead Station NSW,1.429886166
"29/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,111,3260,Unit: Standard,-33.7957192,150.9903822,410000,Westmead Station NSW,1.429886166
"30/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,112,928,Unit,-33.7957192,150.9903822,550000,Westmead Station NSW,1.429886166
"31/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,154,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"32/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,143,3261,Unit: Standard,-33.7957192,150.9903822,420000,Westmead Station NSW,1.429886166
"33/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,108,3301,Unit,-33.7957192,150.9903822,405000,Westmead Station NSW,1.429886166
"34/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,103,1160,Unit,-33.7957192,150.9903822,563000,Westmead Station NSW,1.429886166
"35/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,108,3252,Unit: Standard,-33.7957192,150.9903822,410000,Westmead Station NSW,1.429886166
"37/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,135,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"38/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,284,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"40/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,87,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"41/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,155,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"42/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,113,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"43/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,86,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"44/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,155,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"45/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,252,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"46/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,244,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"48/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,155,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"49/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,155,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"50/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,159,162,Unit: Standard,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"51/53-59 Balmoral Road Northmead, NSW, 2152",3,2,1,221,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"52/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,257,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"53/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,278,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"54/53-59 Balmoral Road Northmead, NSW, 2152",3,2,1,159,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"55/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,89,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"57/53-59 Balmoral Road Northmead, NSW, 2152",3,2,2,158,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"58/53-59 Balmoral Road Northmead, NSW, 2152",1,1,1,82,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"59/53-59 Balmoral Road Northmead, NSW, 2152",2,2,1,118,162,Unit,-33.7957192,150.9903822,17500000,Westmead Station NSW,1.429886166
"54 Balmoral Road Northmead, NSW, 2152",4,2,1,613,251,House: One Storey / Lowset,-33.7961968,150.9908903,920000,Westmead Station NSW,1.386000067
"2A Beamish Road Northmead, NSW, 2152",2,1,2,497,3651,House: One Storey / Lowset,-33.7953949,150.9946037,435000,Westmead Station NSW,1.573893546
"4 Beamish Road Northmead, NSW, 2152",3,1,1,841,1846,House,-33.7955279,150.9944425,1045000,Westmead Station NSW,1.554467376
"5 Beamish Road Northmead, NSW, 2152",3,2,2,569,2899,House,-33.7948517,150.9947625,70000,Westmead Station NSW,1.635242196
"8 Beamish Road Northmead, NSW, 2152",3,2,4,715,4268,House,-33.7956991,150.9941301,470000,Westmead Station NSW,1.525852592
"9 Beamish Road Northmead, NSW, 2152",3,1,1,591,7223,House: One Storey / Lowset,-33.7950733,150.9944938,256000,Westmead Station NSW,1.602975906
"11 Beamish Road Northmead, NSW, 2152",3,1,1,594,3248,House: One Storey / Lowset,-33.7951582,150.9943574,495000,Westmead Station NSW,1.589485448
"12 Beamish Road Northmead, NSW, 2152",3,1,1,664,4362,House: One Storey / Lowset,-33.7958688,150.9938573,487000,Westmead Station NSW,1.498979558
"13 Beamish Road Northmead, NSW, 2152",3,1,2,607,3816,House: One Storey / Lowset,-33.7951515,150.9941755,535000,Westmead Station NSW,1.583968662
"17 Beamish Road Northmead, NSW, 2152",3,1,2,626,2491,House,-33.7953213,150.9939027,587000,Westmead Station NSW,1.557282338
"18 Beamish Road Northmead, NSW, 2152",3,1,1,378,4533,House,-33.7964662,150.9924477,385000,Westmead Station NSW,1.392884145
"19 Beamish Road Northmead, NSW, 2152",4,1,2,632,1025,House: One Storey / Lowset,-33.7953945,150.9937208,1210000,Westmead Station NSW,1.54376196
"22 Beamish Road Northmead, NSW, 2152",4,1,5,601,935,House: One Storey / Lowset,-33.7965843,150.9921294,1020000,Westmead Station NSW,1.371740949
"23 Beamish Road Northmead, NSW, 2152",3,1,4,630,3790,House: One Storey / Lowset,-33.7955642,150.993448,515000,Westmead Station NSW,1.517413221
"24 Beamish Road Northmead, NSW, 2152",3,1,2,645,2281,House,-33.7966975,150.9919475,700000,Westmead Station NSW,1.354965
"25 Beamish Road Northmead, NSW, 2152",3,1,1,630,2337,House: One Storey / Lowset,-33.7955975,150.9932661,763000,Westmead Station NSW,1.508341722
"27 Beamish Road Northmead, NSW, 2152",4,2,2,630,3885,House: One Storey / Lowset,-33.7956824,150.9931297,618000,Westmead Station NSW,1.495321743
"28 Beamish Road Northmead, NSW, 2152",5,1,5,715,2721,House: One Storey / Lowset,-33.7969438,150.9921294,545000,Westmead Station NSW,1.333452792
"29 Beamish Road Northmead, NSW, 2152",3,3,1,315,3280,House: Duplex,-33.7956967,150.9929752,660000,Westmead Station NSW,1.489279599
"29A Beamish Road Northmead, NSW, 2152",3,2,1,315,2687,House,-33.7957314,150.9928988,645000,Westmead Station NSW,1.483412801
"31 Beamish Road Northmead, NSW, 2152",3,1,2,632,4985,House: One Storey / Lowset,-33.7958404,150.9928114,372000,Westmead Station NSW,1.46939147
"32 Beamish Road Northmead, NSW, 2152",3,1,1,715,704,House: One Storey / Lowset,-33.7971901,150.9923113,1080000,Westmead Station NSW,1.312374783
"33 Beamish Road Northmead, NSW, 2152",4,3,1,613,1795,House: One Storey / Lowset,-33.7959253,150.992675,920000,Westmead Station NSW,1.456561948
"35 Beamish Road Northmead, NSW, 2152",4,1,2,613,4732,House,-33.7959702,150.9925386,435000,Westmead Station NSW,1.448040084
"37 Beamish Road Northmead, NSW, 2152",3,1,1,613,4841,House: One Storey / Lowset,-33.7960668,150.9924477,390000,Westmead Station NSW,1.435309403
"40 Beamish Road Northmead, NSW, 2152",4,2,1,708,5188,House: One Storey / Lowset,-33.7976405,150.9926169,380000,Westmead Station NSW,1.27417144
"41 Beamish Road Northmead, NSW, 2152",4,1,3,664,3357,House: One Storey / Lowset,-33.7962132,150.9920839,610000,Westmead Station NSW,1.410210547
"42 Beamish Road Northmead, NSW, 2152",3,1,1,708,3886,House: One Storey / Lowset,-33.7977609,150.9926976,470000,Westmead Station NSW,1.264174353
"44 Beamish Road Northmead, NSW, 2152",3,1,2,708,3055,House: One Storey / Lowset,-33.7979341,150.9927205,540000,Westmead Station NSW,1.246895111
"45 Beamish Road Northmead, NSW, 2152",3,2,1,594,1795,House: One Storey / Lowset,-33.7962914,150.9917656,1105000,Westmead Station NSW,1.394066537
"47 Beamish Road Northmead, NSW, 2152",3,1,3,588,795,House,-33.7964162,150.9916292,930000,Westmead Station NSW,1.377463974
"48 Beamish Road Northmead, NSW, 2152",4,2,1,708,1124,House,-33.7981405,150.9929024,1270000,Westmead Station NSW,1.231650842
"50 Beamish Road Northmead, NSW, 2152",2,2,1,708,3116,Unit,-33.7982836,150.9929933,525000,Westmead Station NSW,1.220105891
"52 Beamish Road Northmead, NSW, 2152",1,1,1,708,3120,House: Semi Detached,-33.7984151,150.9930388,600000,Westmead Station NSW,1.208256422
"85 Beamish Road Northmead, NSW, 2152",3,2,1,664,3507,House: One Storey / Lowset,-33.7990592,150.9929024,655000,Westmead Station NSW,1.13753203
"1 Beaufort Street Northmead, NSW, 2152",5,2,2,355,5011,House,-33.7956242,150.9956602,525350,Westmead Station NSW,1.591860669
"2 Beaufort Street Northmead, NSW, 2152",2,1,1,694,6742,House: One Storey / Lowset,-33.7961119,150.9955852,315000,Westmead Station NSW,1.540401983
"4 Beaufort Street Northmead, NSW, 2152",2,1,1,694,3956,House: Duplex,-33.7961968,150.9954487,170000,Westmead Station NSW,1.526235987
"5 Beaufort Street Northmead, NSW, 2152",3,1,1,664,3440,House: One Storey / Lowset,-33.7957341,150.9953578,540000,Westmead Station NSW,1.56851354
"6 Beaufort Street Northmead, NSW, 2152",4,1,1,689,1974,House,-33.7962417,150.9953123,846000,Westmead Station NSW,1.516075508
"7 Beaufort Street Northmead, NSW, 2152",2,1,1,664,4099,House,-33.7957674,150.9951759,405000,Westmead Station NSW,1.557881468
"9 Beaufort Street Northmead, NSW, 2152",3,1,3,658,1475,House: One Storey / Lowset,-33.7958523,150.9950395,960000,Westmead Station NSW,1.543954512
"10 Beaufort Street Northmead, NSW, 2152",3,2,1,651,2967,House: One Storey / Lowset,-33.7963973,150.9950622,600000,Westmead Station NSW,1.490274975
"11 Beaufort Street Northmead, NSW, 2152",3,1,1,620,1881,House,-33.7958972,150.9949031,840000,Westmead Station NSW,1.534097354
"12 Beaufort Street Northmead, NSW, 2152",3,2,3,651,131,House: One Storey / Lowset,-33.7964281,150.9949486,975000,Westmead Station NSW,1.482578509
"13 Beaufort Street Northmead, NSW, 2152",5,2,2,620,1791,House: One Storey / Lowset,-33.795928,150.9947894,1320000,Westmead Station NSW,1.526594296
"14 Beaufort Street Northmead, NSW, 2152",5,2,2,651,4992,House,-33.796513,150.9948121,450000,Westmead Station NSW,1.468585986
"15 Beaufort Street Northmead, NSW, 2152",3,1,1,620,202,House,-33.796027,150.9946303,1010000,Westmead Station NSW,1.510497326
"18 Beaufort Street Northmead, NSW, 2152",5,2,2,694,865,House,-33.7966428,150.9945393,1100088,Westmead Station NSW,1.444746686
"21 Beaufort Street Northmead, NSW, 2152",4,3,2,664,52,House: One Storey / Lowset,-33.7961876,150.9942438,1415000,Westmead Station NSW,1.479773492
"2 Bevan Street Northmead, NSW, 2152",3,2,2,556,3315,House: One Storey / Lowset,-33.7960935,150.9931752,535000,Westmead Station NSW,1.453512998
"3 Bevan Street Northmead, NSW, 2152",4,2,1,616,3108,House,-33.7960735,150.9937208,497000,Westmead Station NSW,1.47318546
"4 Bevan Street Northmead, NSW, 2152",5,2,2,575,783,House,-33.7962133,150.9931752,1270000,Westmead Station NSW,1.440963167
"6 Bevan Street Northmead, NSW, 2152",3,2,3,575,1449,House: One Storey / Lowset,-33.7963281,150.9933116,875000,Westmead Station NSW,1.43327991
"9 Bevan Street Northmead, NSW, 2152",3,1,1,694,3872,House: One Storey / Lowset,-33.7967235,150.9941528,460000,Westmead Station NSW,1.421790603
"15 Bevan Street Northmead, NSW, 2152",2,1,1,583,3385,House: One Storey / Lowset,-33.7973218,150.9945393,455000,Westmead Station NSW,1.376708605
"16 Bevan Street Northmead, NSW, 2152",3,2,3,601,922,House,-33.7969123,150.9937208,1160000,Westmead Station NSW,1.386715539
