Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"35 Amberwood Way Castle Hill, NSW, 2154",4,3,3,1069,857,House,-33.7345081,151.0183452,2070000,Castle Hill Station NSW,1.068952023
"2 Ambleside Drive Castle Hill, NSW, 2154",5,2,2,696,4900,House: One Storey / Lowset,-33.7475583,150.9947667,508000,Castle Hill Station NSW,2.118017029
"3 Ambleside Drive Castle Hill, NSW, 2154",3,1,1,696,5793,House: One Storey / Lowset,-33.747778,150.9953123,525000,Castle Hill Station NSW,2.111539861
"4 Ambleside Drive Castle Hill, NSW, 2154",3,1,1,696,3131,House,-33.7474488,150.9948462,600000,Castle Hill Station NSW,2.103804243
"5 Ambleside Drive Castle Hill, NSW, 2154",3,1,1,696,829,House: One Storey / Lowset,-33.7476373,150.9953823,985000,Castle Hill Station NSW,2.094830712
"6 Ambleside Drive Castle Hill, NSW, 2154",3,1,1,696,1290,House: One Storey / Lowset,-33.7473252,150.9949486,1150000,Castle Hill Station NSW,2.087119582
"11 Ambleside Drive Castle Hill, NSW, 2154",4,4,3,696,5057,House: One Storey / Lowset,-33.7467037,150.9962672,525000,Castle Hill Station NSW,1.963545738
"12 Ambleside Drive Castle Hill, NSW, 2154",3,1,1,696,2964,House,-33.7469104,150.9953578,665000,Castle Hill Station NSW,2.027814755
"14 Ambleside Drive Castle Hill, NSW, 2154",5,2,3,696,3646,House,-33.7467339,150.9954487,560000,Castle Hill Station NSW,2.006784409
"16 Ambleside Drive Castle Hill, NSW, 2154",3,2,2,778,2161,House: One Storey / Lowset,-33.7465807,150.9956306,865000,Castle Hill Station NSW,1.98333024
"18 Ambleside Drive Castle Hill, NSW, 2154",1,1,2,765,5250,Unit: Standard,-33.74642,150.9957831,497500,Castle Hill Station NSW,1.960664985
"23 Ambleside Drive Castle Hill, NSW, 2154",5,2,2,955,4485,House,-33.744753,150.9989501,600000,Castle Hill Station NSW,1.652193553
"25 Ambleside Drive Castle Hill, NSW, 2154",5,3,1,816,3108,House: One Storey / Lowset,-33.7446681,150.9990865,625000,Castle Hill Station NSW,1.637959596
"26 Ambleside Drive Castle Hill, NSW, 2154",4,2,2,702,1547,House: One Storey / Lowset,-33.7458711,150.9964491,1380000,Castle Hill Station NSW,1.876043131
"27 Ambleside Drive Castle Hill, NSW, 2154",4,2,2,746,2061,House: One Storey / Lowset,-33.7445947,150.9992684,1071000,Castle Hill Station NSW,1.6229547
"28 Ambleside Drive Castle Hill, NSW, 2154",3,1,1,696,3423,House: One Storey / Lowset,-33.7457462,150.9965855,605000,Castle Hill Station NSW,1.857562374
"29 Ambleside Drive Castle Hill, NSW, 2154",4,2,2,696,5122,House,-33.7444698,150.9994048,580000,Castle Hill Station NSW,1.604836276
"30 Ambleside Drive Castle Hill, NSW, 2154",4,2,4,696,5352,House: One Storey / Lowset,-33.7456212,150.9967219,490000,Castle Hill Station NSW,1.839077854
"40 Ambleside Drive Castle Hill, NSW, 2154",4,2,1,740,1130,House,-33.7450082,150.9974495,1490000,Castle Hill Station NSW,1.745674035
"44 Ambleside Drive Castle Hill, NSW, 2154",3,2,2,746,18,House: One Storey / Lowset,-33.7448216,150.9978133,1270000,Castle Hill Station NSW,1.710494572
"46 Ambleside Drive Castle Hill, NSW, 2154",3,1,3,759,1466,House: One Storey / Lowset,-33.7446851,150.9979042,1200000,Castle Hill Station NSW,1.693154928
"50 Ambleside Drive Castle Hill, NSW, 2154",4,1,2,778,1998,House: One Storey / Lowset,-33.7445384,150.998268,952500,Castle Hill Station NSW,1.661995317
"54 Ambleside Drive Castle Hill, NSW, 2154",4,2,2,715,73,House: One Storey / Lowset,-33.7443801,150.9985863,1365000,Castle Hill Station NSW,1.632052149
"56 Ambleside Drive Castle Hill, NSW, 2154",4,2,2,822,4273,House: One Storey / Lowset,-33.7442668,150.9987682,660000,Castle Hill Station NSW,1.61280446
"58 Ambleside Drive Castle Hill, NSW, 2154",5,2,3,708,1753,House: One Storey / Lowset,-33.7441935,150.9989501,1365000,Castle Hill Station NSW,1.597491104
"11/5-7 Anella Avenue Castle Hill, NSW, 2154",2,2,2,1.93,658,Unit,-33.7267026,150.980501,570000,Hills Showground Station NSW,0.617146529
"7 Angophora Place Castle Hill, NSW, 2154",4,3,2,1165,3042,House: One Storey / Lowset,-33.7422236,151.0118647,815000,Castle Hill Station NSW,1.251303819
"9 Angophora Place Castle Hill, NSW, 2154",3,3,4,1584,780,House,-33.742305,151.0121831,1430000,Castle Hill Station NSW,1.269961417
"2 Anneliese Place Castle Hill, NSW, 2154",4,3,2,920,3884,House: One Storey / Lowset,-33.7230826,151.005953,900000,Castle Hill Station NSW,0.958177597
"8 Anneliese Place Castle Hill, NSW, 2154",4,2,2,700,6054,House: One Storey / Lowset,-33.7232312,151.0066476,650000,Castle Hill Station NSW,0.935359855
"2 Anson Place Castle Hill, NSW, 2154",4,2,2,696,1556,House: One Storey / Lowset,-33.7378534,150.9868359,1060000,Hills Showground Station NSW,1.105946306
"3 Anson Place Castle Hill, NSW, 2154",4,3,2,702,1474,House: One Storey / Lowset,-33.7384516,150.986673,1365000,Hills Showground Station NSW,1.172765486
"4 Anson Place Castle Hill, NSW, 2154",4,2,2,696,1998,House: One Storey / Lowset,-33.7380202,150.9871732,991000,Hills Showground Station NSW,1.124465028
"6 Anson Place Castle Hill, NSW, 2154",4,4,1,696,3659,House,-33.7381517,150.9872187,699000,Hills Showground Station NSW,1.139147779
"2 Anthony Road Castle Hill, NSW, 2154",4,2,2,778,3960,House: Two Storey / Highset,-33.7343862,150.9946757,607000,Hills Showground Station NSW,1.010295093
"4 Anthony Road Castle Hill, NSW, 2154",3,2,2,696,6076,House: One Storey / Lowset,-33.7342162,150.9949486,563000,Hills Showground Station NSW,1.014996102
"7 Anthony Road Castle Hill, NSW, 2154",1,1,3,740,2543,Unit: Studio,-33.7341794,150.9955852,952000,Hills Showground Station NSW,1.055624177
"8 Anthony Road Castle Hill, NSW, 2154",2,1,2,696,588,Unit: Standard,-33.7339031,150.9951304,1450000,Hills Showground Station NSW,1.003765639
"11 Anthony Road Castle Hill, NSW, 2154",4,3,2,727,591,House,-33.7338096,150.995858,1832000,Hills Showground Station NSW,1.048482221
"12 Anthony Road Castle Hill, NSW, 2154",4,1,2,696,3394,House: One Storey / Lowset,-33.733552,150.9954374,592000,Hills Showground Station NSW,1.000222191
"13 Anthony Road Castle Hill, NSW, 2154",2,1,1,740,3115,House: One Storey / Lowset,-33.733673,150.9959489,615000,Hills Showground Station NSW,1.045673187
"15 Anthony Road Castle Hill, NSW, 2154",4,2,1,765,3127,House,-33.7335095,150.9960539,730000,Hills Showground Station NSW,1.042399297
"16 Anthony Road Castle Hill, NSW, 2154",4,2,1,696,1788,House: One Storey / Lowset,-33.7331964,150.9956875,1300000,Hills Showground Station NSW,0.994458438
"18 Anthony Road Castle Hill, NSW, 2154",5,2,2,696,3316,House,-33.7330785,150.9958125,1050000,Hills Showground Station NSW,0.996182093
"21 Anthony Road Castle Hill, NSW, 2154",3,2,1,765,1765,House: One Storey / Lowset,-33.7329106,150.9963719,1400000,Castle Hill Station NSW,1.022274535
"22 Anthony Road Castle Hill, NSW, 2154",3,1,1,708,1252,House: One Storey / Lowset,-33.7328119,150.9961763,1385000,Hills Showground Station NSW,1.007496493
"1 Apap Avenue Castle Hill, NSW, 2154",3,2,2,334,2752,House,-33.7134788,150.9785866,592000,Hills Showground Station NSW,1.783838766
"5 Apap Avenue Castle Hill, NSW, 2154",5,2,2,892,1004,Land: General,-33.7134803,150.9781768,1812500,Hills Showground Station NSW,1.800574988
"6 Apap Avenue Castle Hill, NSW, 2154",4,3,3,750,2786,House: One Storey / Lowset,-33.7139376,150.9783525,815000,Hills Showground Station NSW,1.747910501
"7 Apap Avenue Castle Hill, NSW, 2154",4,2,2,1143,2096,House: One Storey / Lowset,-33.7135813,150.9778978,1060000,Hills Showground Station NSW,1.802501078
"8 Apap Avenue Castle Hill, NSW, 2154",4,2,2,752,4787,House,-33.7139876,150.9780797,655000,Hills Showground Station NSW,1.75471108
"11 Apap Avenue Castle Hill, NSW, 2154",5,3,3,701,4371,House,-33.7134598,150.9775796,840000,Hills Showground Station NSW,1.828315197
"13 Apap Avenue Castle Hill, NSW, 2154",4,3,3,702,4183,House,-33.7134557,150.9773295,790000,Hills Showground Station NSW,1.83986594
"14 Apap Avenue Castle Hill, NSW, 2154",4,3,3,700,2845,House,-33.7140153,150.9773295,920000,Hills Showground Station NSW,1.785769728
"1A Applecross Avenue Castle Hill, NSW, 2154",6,3,3,753,2188,House,-33.7162942,151.0022093,1380000,Castle Hill Station NSW,1.768924366
"2 Applecross Avenue Castle Hill, NSW, 2154",4,2,2,857,3703,House,-33.7167067,151.0018148,875000,Castle Hill Station NSW,1.735114872
"7 Applecross Avenue Castle Hill, NSW, 2154",5,3,3,775,2756,House: One Storey / Lowset,-33.7159639,151.0017239,1100000,Castle Hill Station NSW,1.816616083
"8 Applecross Avenue Castle Hill, NSW, 2154",4,3,2,851,4852,House,-33.7163299,151.0013417,925000,Castle Hill Station NSW,1.788248404
"11 Applecross Avenue Castle Hill, NSW, 2154",4,2,3,775,2411,House: One Storey / Lowset,-33.7157063,151.0013033,1012000,Castle Hill Station NSW,1.855380584
"13 Applecross Avenue Castle Hill, NSW, 2154",5,2,2,775,937,House,-33.7156385,151.0011555,1583000,Castle Hill Station NSW,1.866702058
"16 Applecross Avenue Castle Hill, NSW, 2154",4,3,3,700,2437,House: One Storey / Lowset,-33.7158328,151.0006421,1080000,Hills Showground Station NSW,1.841574977
"17 Applecross Avenue Castle Hill, NSW, 2154",5,2,3,759,5180,House,-33.7153313,151.0008144,910000,Hills Showground Station NSW,1.893328851
"20 Applecross Avenue Castle Hill, NSW, 2154",4,3,3,700,4648,House: Two Storey / Highset,-33.7155969,151.0002399,860000,Hills Showground Station NSW,1.835798399
"22 Applecross Avenue Castle Hill, NSW, 2154",4,3,3,700,2169,House,-33.7154159,150.9999732,1730000,Hills Showground Station NSW,1.834649455
"23 Applecross Avenue Castle Hill, NSW, 2154",4,3,2,807,4120,House,-33.7150681,151.0003766,910000,Hills Showground Station NSW,1.888306751
"24 Applecross Avenue Castle Hill, NSW, 2154",5,5,5,700,1260,House,-33.7153494,150.9998594,1820000,Hills Showground Station NSW,1.833417961
"29 Applecross Avenue Castle Hill, NSW, 2154",4,3,6,805,569,House: One Storey / Lowset,-33.7146163,150.9999732,2115000,Hills Showground Station NSW,1.902859301
"30 Applecross Avenue Castle Hill, NSW, 2154",1,1,3,781,1680,Unit,-33.7144767,150.9994275,2100000,Hills Showground Station NSW,1.883766921
"1/1 Arbor Glen Castle Hill, NSW, 2154",3,2,2,1011,654,House: Two Storey / Highset,-33.7048615,150.9856045,1100000,Hills Showground Station NSW,2.56602748
"2/1 Arbor Glen Castle Hill, NSW, 2154",3,2,2,1029,4028,Unit,-33.7048615,150.9856045,525000,Hills Showground Station NSW,2.56602748
"3A Arbor Glen Castle Hill, NSW, 2154",3,2,2,861,60,House: One Storey / Lowset,-33.7045378,150.9855184,1100000,Hills Showground Station NSW,2.602386798
"5A Arbor Glen Castle Hill, NSW, 2154",3,3,2,680,515,House,-33.7043547,150.9857966,1020000,Hills Showground Station NSW,2.621485973
"5 Arlington Avenue Castle Hill, NSW, 2154",4,3,2,930,2368,House: One Storey / Lowset,-33.7184949,150.9924022,990000,Hills Showground Station NSW,1.159274253
"7 Arlington Avenue Castle Hill, NSW, 2154",3,2,2,930,3942,House,-33.7186882,150.9922203,749000,Hills Showground Station NSW,1.132651861
"10 Arlington Avenue Castle Hill, NSW, 2154",4,2,4,937,2817,House,-33.7189529,150.9926295,790000,Hills Showground Station NSW,1.123068461
"17 Arlington Avenue Castle Hill, NSW, 2154",4,2,2,930,4455,House: One Storey / Lowset,-33.7198145,150.9913109,845000,Hills Showground Station NSW,0.983806502
"18 Arlington Avenue Castle Hill, NSW, 2154",4,2,2,1102,907,House: One Storey / Lowset,-33.7197675,150.9922203,1590159,Hills Showground Station NSW,1.025287384
"23 Arlington Avenue Castle Hill, NSW, 2154",6,3,2,956,3067,House: One Storey / Lowset,-33.7204975,150.9908562,950000,Hills Showground Station NSW,0.897379637
"24 Arlington Avenue Castle Hill, NSW, 2154",4,3,2,940,1758,House,-33.7202841,150.9915837,1270000,Hills Showground Station NSW,0.947255565
"25 Arlington Avenue Castle Hill, NSW, 2154",4,2,2,932,6173,House,-33.7208158,150.9905379,697500,Hills Showground Station NSW,0.853323307
"26 Arlington Avenue Castle Hill, NSW, 2154",4,3,3,941,4410,House: One Storey / Lowset,-33.7204773,150.9914019,865000,Hills Showground Station NSW,0.920544537
"27 Arlington Avenue Castle Hill, NSW, 2154",4,3,2,930,1131,House,-33.7210773,150.9903106,1730000,Hills Showground Station NSW,0.818464635
"28 Arlington Avenue Castle Hill, NSW, 2154",4,3,2,941,6140,House,-33.7207222,150.9912654,745000,Hills Showground Station NSW,0.890536606
"30 Arlington Avenue Castle Hill, NSW, 2154",4,3,3,941,3722,House,-33.7209838,150.9910381,1155000,Hills Showground Station NSW,0.85517712
"31 Arlington Avenue Castle Hill, NSW, 2154",6,3,3,930,3574,House: One Storey / Lowset,-33.7214639,150.9899468,890000,Hills Showground Station NSW,0.766190146
"35 Arlington Avenue Castle Hill, NSW, 2154",5,3,2,940,1318,House,-33.7220162,150.9896107,1410000,Hills Showground Station NSW,0.697789606
"39 Arlington Avenue Castle Hill, NSW, 2154",4,2,3,1086,955,House,-33.7225105,150.9895493,1685000,Hills Showground Station NSW,0.644370386
"42 Arlington Avenue Castle Hill, NSW, 2154",5,4,5,943,2930,House: One Storey / Lowset,-33.7223425,150.9901678,740000,Hills Showground Station NSW,0.684158965
"1 Armidale Crescent Castle Hill, NSW, 2154",4,3,6,757,2712,House,-33.7226048,151.0223701,1011100,Castle Hill Station NSW,1.715708519
"2 Armidale Crescent Castle Hill, NSW, 2154",4,2,2,621,2002,House: One Storey / Lowset,-33.7220618,151.0222791,1325000,Castle Hill Station NSW,1.745012683
"3 Armidale Crescent Castle Hill, NSW, 2154",5,2,2,551,6014,House,-33.7224318,151.0220062,425000,Castle Hill Station NSW,1.700016579
"4 Armidale Crescent Castle Hill, NSW, 2154",4,3,2,500,4824,House,-33.7220036,151.0220517,706000,Castle Hill Station NSW,1.732374878
"5 Armidale Crescent Castle Hill, NSW, 2154",4,2,3,551,4195,House,-33.7223169,151.0218698,765000,Castle Hill Station NSW,1.697713478
"7 Armidale Crescent Castle Hill, NSW, 2154",3,3,2,551,892,House,-33.7222304,151.0216879,1680000,Castle Hill Station NSW,1.690337444
"8 Armidale Crescent Castle Hill, NSW, 2154",4,2,2,500,210,House,-33.7217172,151.0218698,1680000,Castle Hill Station NSW,1.739172597
"10 Armidale Crescent Castle Hill, NSW, 2154",4,3,2,500,42,House,-33.721867,151.0221427,1900000,Castle Hill Station NSW,1.748387975
"11 Armidale Crescent Castle Hill, NSW, 2154",4,3,2,551,5161,House,-33.7220807,151.021415,700000,Castle Hill Station NSW,1.681027906
"17 Armidale Crescent Castle Hill, NSW, 2154",5,2,2,500,4211,House: One Storey / Lowset,-33.7216693,151.0213695,785000,Castle Hill Station NSW,1.707072117
"19 Armidale Crescent Castle Hill, NSW, 2154",4,3,3,500,1368,House: One Storey / Lowset,-33.7215726,151.0214605,1530000,Castle Hill Station NSW,1.720453912
"23 Armidale Crescent Castle Hill, NSW, 2154",4,2,2,585,1252,House,-33.7211909,151.0216879,1520000,Castle Hill Station NSW,1.764115686
"27 Armidale Crescent Castle Hill, NSW, 2154",4,3,2,605,588,House,-33.7213807,151.0219608,1560000,Castle Hill Station NSW,1.769545645
"31 Armidale Crescent Castle Hill, NSW, 2154",5,3,2,643,650,House,-33.7215704,151.0222336,1900000,Castle Hill Station NSW,1.775568417
"33 Armidale Crescent Castle Hill, NSW, 2154",4,2,2,650,981,House: One Storey / Lowset,-33.7216285,151.022461,1915000,Castle Hill Station NSW,1.787931433
"3 Armstrong Place Castle Hill, NSW, 2154",5,2,3,978,2838,House: One Storey / Lowset,-33.7228817,151.0063395,888000,Castle Hill Station NSW,0.976367756
"5 Armstrong Place Castle Hill, NSW, 2154",4,4,4,940,2804,House,-33.7228494,151.0061348,847000,Castle Hill Station NSW,0.981872846
"8 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,929,2944,House,-33.7322629,150.9890374,725000,Hills Showground Station NSW,0.519055849
"9 Ashford Avenue Castle Hill, NSW, 2154",5,2,2,977,496,House: One Storey / Lowset,-33.7315686,150.9883554,1950000,Hills Showground Station NSW,0.425445489
"10 Ashford Avenue Castle Hill, NSW, 2154",4,3,2,929,2185,House: One Storey / Lowset,-33.7322446,150.9888101,1150000,Hills Showground Station NSW,0.509932891
"11 Ashford Avenue Castle Hill, NSW, 2154",4,2,5,943,498,House,-33.7314987,150.9880826,1950000,Hills Showground Station NSW,0.41124128
"12 Ashford Avenue Castle Hill, NSW, 2154",5,3,2,929,2530,House: One Storey / Lowset,-33.7321722,150.9886055,881500,Hills Showground Station NSW,0.496396024
"13 Ashford Avenue Castle Hill, NSW, 2154",4,2,3,942,2126,House: One Storey / Lowset,-33.7313889,150.9878098,950000,Hills Showground Station NSW,0.393922475
"15 Ashford Avenue Castle Hill, NSW, 2154",5,2,2,1040,452,House: One Storey / Lowset,-33.7312507,150.9875824,2100000,Hills Showground Station NSW,0.375322951
"16 Ashford Avenue Castle Hill, NSW, 2154",3,3,4,929,6963,House,-33.7319783,150.9880826,454000,Hills Showground Station NSW,0.463187384
"17 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,1045,1449,House: One Storey / Lowset,-33.7310559,150.987446,1650000,Hills Showground Station NSW,0.352238292
"18 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,929,2135,House,-33.7319201,150.9878552,1125000,Hills Showground Station NSW,0.452787631
"20 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,929,2359,House: One Storey / Lowset,-33.7318336,150.9876734,1200000,Hills Showground Station NSW,0.440679002
"23 Ashford Avenue Castle Hill, NSW, 2154",4,1,2,1045,230,House,-33.7304498,150.9872641,3102099,Hills Showground Station NSW,0.28351783
"25 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,1045,230,House,-33.7302266,150.9871732,3102099,Hills Showground Station NSW,0.258176334
"26 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,933,183,House,-33.7315456,150.9871732,2250000,Hills Showground Station NSW,0.404691928
"27 Ashford Avenue Castle Hill, NSW, 2154",3,2,4,1043,230,House: One Storey / Lowset,-33.7300718,150.9870368,3096162,Hills Showground Station NSW,0.24055651
"28 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,930,2580,House: One Storey / Lowset,-33.7314307,150.9870368,815000,Hills Showground Station NSW,0.391656007
"29 Ashford Avenue Castle Hill, NSW, 2154",5,3,2,995,230,House: One Storey / Lowset,-33.7299003,150.9869913,2953673,Hills Showground Station NSW,0.221488808
"32 Ashford Avenue Castle Hill, NSW, 2154",5,2,4,1286,2802,House: One Storey / Lowset,-33.7312176,150.986673,855000,Hills Showground Station NSW,0.369311081
"37 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,982,4068,House: One Storey / Lowset,-33.7290543,150.9868094,570000,Hills Showground Station NSW,0.128816711
"38 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,3716,6645,House: One Storey / Lowset,-33.7303434,150.9865366,800000,Hills Showground Station NSW,0.274337825
"39 Ashford Avenue Castle Hill, NSW, 2154",4,2,2,991,4085,House: One Storey / Lowset,-33.7288054,150.9866958,625000,Hills Showground Station NSW,0.104005061
"44 Ashford Avenue Castle Hill, NSW, 2154",5,3,2,3716,4387,House: One Storey / Lowset,-33.7292252,150.9861502,1039000,Hills Showground Station NSW,0.166824918
"5 Ashmead Avenue Castle Hill, NSW, 2154",5,3,2,938,132,House,-33.7206966,150.9930388,1650000,Hills Showground Station NSW,0.976450437
"8 Ashmead Avenue Castle Hill, NSW, 2154",5,3,3,945,769,House,-33.720787,150.9942017,2250000,Hills Showground Station NSW,1.033843687
"9 Ashmead Avenue Castle Hill, NSW, 2154",4,2,3,935,1249,House: One Storey / Lowset,-33.720853,150.9934935,1438000,Hills Showground Station NSW,0.987161659
"11 Ashmead Avenue Castle Hill, NSW, 2154",4,2,2,937,4639,House,-33.721027,150.993713,620000,Hills Showground Station NSW,0.984500566
"12 Ashmead Avenue Castle Hill, NSW, 2154",5,3,2,728,232,House: One Storey / Lowset,-33.7211688,150.9950395,1755000,Hills Showground Station NSW,1.054702425
"14 Ashmead Avenue Castle Hill, NSW, 2154",5,4,3,732,3794,House: One Storey / Lowset,-33.721058,150.9951532,610000,Hills Showground Station NSW,1.070856737
