Address,Beds,Baths,Cars,Area,Date,Ptype,Latitude,Longitude,Price,Closest Station,Straight Distance (km)
"29 Adamson Avenue Thornleigh, NSW, 2120",4,2,2,740,2740,House,-33.7192842,151.0843706,760000,Thronleigh Station NSW,0.406755033
"31 Adamson Avenue Thornleigh, NSW, 2120",3,2,2,740,551,House,-33.7191243,151.0843706,1175000,Thronleigh Station NSW,0.414662184
"34 Adamson Avenue Thornleigh, NSW, 2120",3,1,1,741,2779,House: One Storey / Lowset,-33.7191835,151.0849166,670000,Thronleigh Station NSW,0.367249645
"39 Adamson Avenue Thornleigh, NSW, 2120",5,3,1,740,213,House,-33.7184159,151.0844161,1436000,Thronleigh Station NSW,0.453042281
"40 Adamson Avenue Thornleigh, NSW, 2120",3,1,2,740,5079,House,-33.7185835,151.0849166,500000,Thronleigh Station NSW,0.404972627
"42 Adamson Avenue Thornleigh, NSW, 2120",5,2,1,740,4925,House,-33.718639,151.0852123,531000,Thronleigh Station NSW,0.379905555
"3 Alinta Close Thornleigh, NSW, 2120",3,1,1,722,2250,House: One Storey / Lowset,-33.7321487,151.0875738,800000,Thronleigh Station NSW,1.258747137
"4 Alinta Close Thornleigh, NSW, 2120",4,2,1,756,3476,House: One Storey / Lowset,-33.7318182,151.0880931,670000,Thronleigh Station NSW,1.220190145
"7 Alinta Close Thornleigh, NSW, 2120",4,2,2,744,180,House,-33.7318875,151.087055,280000,Thronleigh Station NSW,1.233471559
"8 Alinta Close Thornleigh, NSW, 2120",4,2,2,744,3634,House: One Storey / Lowset,-33.7314797,151.0879649,850000,Thronleigh Station NSW,1.182852764
"9 Alinta Close Thornleigh, NSW, 2120",3,2,2,794,4141,House,-33.7318902,151.0872117,550000,Thronleigh Station NSW,1.232451211
"10 Alinta Close Thornleigh, NSW, 2120",4,3,2,744,2561,House: One Storey / Lowset,-33.7312977,151.0877967,825000,Thronleigh Station NSW,1.163201315
"12 Alinta Close Thornleigh, NSW, 2120",3,1,1,816,2202,House: One Storey / Lowset,-33.731242,151.0874563,750000,Thronleigh Station NSW,1.158825525
"17 Alinta Close Thornleigh, NSW, 2120",3,1,2,747,2981,House,-33.7316007,151.0873442,735000,Thronleigh Station NSW,1.199370706
"19 Alinta Close Thornleigh, NSW, 2120",4,3,2,746,2125,House: One Storey / Lowset,-33.7314096,151.0873313,905000,Thronleigh Station NSW,1.178280657
"1 Allamanda Way Thornleigh, NSW, 2120",3,2,2,278,1121,Unit,-33.721851,151.0779074,1070000,Thronleigh Station NSW,0.971962291
"6 Allamanda Way Thornleigh, NSW, 2120",4,2,2,280,783,Unit,-33.721851,151.0779074,1155000,Thronleigh Station NSW,0.971962291
"7 Allamanda Way Thornleigh, NSW, 2120",3,2,2,260,1140,Unit,-33.721851,151.0779074,1030500,Thronleigh Station NSW,0.971962291
"10 Allamanda Way Thornleigh, NSW, 2120",3,2,2,287,1170,Unit: Townhouse/Villa,-33.721851,151.0779074,935000,Thronleigh Station NSW,0.971962291
"3 Alma Court Thornleigh, NSW, 2120",5,2,2,556,4057,House,-33.7302925,151.083927,380000,Thronleigh Station NSW,1.127057443
"8 Alma Court Thornleigh, NSW, 2120",4,2,2,693,2880,House,-33.7301125,151.0843041,954000,Thronleigh Station NSW,1.096047131
"10 Alma Court Thornleigh, NSW, 2120",4,2,2,695,699,House: One Storey / Lowset,-33.7298757,151.0843554,1515000,Thronleigh Station NSW,1.069686955
"11 Alma Court Thornleigh, NSW, 2120",2,1,1,733,2398,House: One Storey / Lowset,-33.7300449,151.0832315,660000,Thronleigh Station NSW,1.126901063
"12 Alma Court Thornleigh, NSW, 2120",4,2,2,593,3875,House,-33.7299222,151.0841641,350000,Thronleigh Station NSW,1.080747036
"14 Alma Court Thornleigh, NSW, 2120",4,2,2,602,423,House: One Storey / Lowset,-33.7298591,151.0840727,1455000,Thronleigh Station NSW,1.077271501
"16 Alma Court Thornleigh, NSW, 2120",4,3,2,590,2362,House: One Storey / Lowset,-33.7298469,151.0839156,1130000,Thronleigh Station NSW,1.081431727
"2 Amber Close Thornleigh, NSW, 2120",3,2,1,740,1735,House: One Storey / Lowset,-33.7281844,151.0781831,550000,Pennant Hills Station NSW,1.22354896
"3 Amber Close Thornleigh, NSW, 2120",3,2,1,797,5109,House: One Storey / Lowset,-33.7285934,151.0775916,645000,Pennant Hills Station NSW,1.159300203
"4 Amber Close Thornleigh, NSW, 2120",3,1,2,740,150,House,-33.728138,151.0780011,1325000,Pennant Hills Station NSW,1.22106522
"7 Amber Close Thornleigh, NSW, 2120",3,1,1,797,2566,House: One Storey / Lowset,-33.7285289,151.0771822,800000,Pennant Hills Station NSW,1.151002919
"10 Amber Close Thornleigh, NSW, 2120",3,1,1,838,733,House: One Storey / Lowset,-33.7281051,151.0772845,1145000,Pennant Hills Station NSW,1.198238762
"11 Barrett Avenue Thornleigh, NSW, 2120",3,1,2,715,159,House,-33.7255811,151.0772277,1455000,Thronleigh Station NSW,1.155278412
"16 Barrett Avenue Thornleigh, NSW, 2120",2,1,1,790,7377,House: One Storey / Lowset,-33.7249013,151.0758173,360000,Thronleigh Station NSW,1.243422982
"19 Barrett Avenue Thornleigh, NSW, 2120",4,2,4,727,958,House,-33.7255192,151.07675,1635000,Thronleigh Station NSW,1.191758055
"27 Barrett Avenue Thornleigh, NSW, 2120",2,1,1,778,4548,House: One Storey / Lowset,-33.7253709,151.0760903,619000,Thronleigh Station NSW,1.240171353
"31 Barrett Avenue Thornleigh, NSW, 2120",4,2,1,787,4037,House: One Storey / Lowset,-33.725318,151.0757263,157500,Thronleigh Station NSW,1.268698713
"4 Bellevue Street Thornleigh, NSW, 2120",3,1,2,446,956,House: One Storey / Lowset,-33.7318582,151.0806568,1800000,Pennant Hills Station NSW,1.02761723
"8 Bellevue Street Thornleigh, NSW, 2120",4,2,4,446,945,House: One Storey / Lowset,-33.7319603,151.0809128,1800000,Pennant Hills Station NSW,1.037653755
"10 Bellevue Street Thornleigh, NSW, 2120",3,1,2,664,1509,House: One Storey / Lowset,-33.7320205,151.0810391,1900000,Pennant Hills Station NSW,1.042102736
"12 Bellevue Street Thornleigh, NSW, 2120",2,1,1,664,1824,House: One Storey / Lowset,-33.7320927,151.0812157,1800000,Pennant Hills Station NSW,1.049430329
"22 Bellevue Street Thornleigh, NSW, 2120",3,1,1,558,858,House: One Storey / Lowset,-33.7323612,151.0818447,1155000,Pennant Hills Station NSW,1.076873176
"23 Bellevue Street Thornleigh, NSW, 2120",4,2,1,604,761,House: One Storey / Lowset,-33.7321703,151.0827864,1270000,Pennant Hills Station NSW,1.16006545
"28 Bellevue Street Thornleigh, NSW, 2120",4,2,1,446,125,House: One Storey / Lowset,-33.7325665,151.0825052,1200000,Pennant Hills Station NSW,1.113807791
"29 Bellevue Street Thornleigh, NSW, 2120",4,3,2,604,3063,House: One Storey / Lowset,-33.7323576,151.083226,825000,Pennant Hills Station NSW,1.182307748
"30 Bellevue Street Thornleigh, NSW, 2120",3,1,1,446,4136,House: One Storey / Lowset,-33.732659,151.082549,494000,Pennant Hills Station NSW,1.111539915
"32 Bellevue Street Thornleigh, NSW, 2120",4,2,1,446,7087,House,-33.7327101,151.0826661,286000,Pennant Hills Station NSW,1.117567781
"33 Bellevue Street Thornleigh, NSW, 2120",3,1,1,604,145,House,-33.7325819,151.0835062,1330000,Pennant Hills Station NSW,1.191115075
"39 Bellevue Street Thornleigh, NSW, 2120",3,1,2,483,3497,House: One Storey / Lowset,-33.7326763,151.0839733,707000,Pennant Hills Station NSW,1.223091634
"40 Bellevue Street Thornleigh, NSW, 2120",4,2,1,446,7019,House: One Storey / Lowset,-33.7329085,151.0831344,325000,Pennant Hills Station NSW,1.142999831
"42 Bellevue Street Thornleigh, NSW, 2120",3,2,2,446,5170,Unit,-33.7329591,151.0832526,585000,Pennant Hills Station NSW,1.149625731
"2/43 Bellevue Street Thornleigh, NSW, 2120",3,2,1,627,2969,House: One Storey / Lowset,-33.7327853,151.0842618,612000,Pennant Hills Station NSW,1.240523712
"50 Bellevue Street Thornleigh, NSW, 2120",4,1,1,571,3492,House: One Storey / Lowset,-33.7331434,151.0837415,630000,Pennant Hills Station NSW,1.17929816
"52 Bellevue Street Thornleigh, NSW, 2120",3,1,2,572,2229,House: One Storey / Lowset,-33.7332114,151.0838917,855000,Pennant Hills Station NSW,1.188100802
"1A Beresford Road Thornleigh, NSW, 2120",3,2,2,341,6087,House,-33.7173432,151.0866821,555000,Thronleigh Station NSW,0.418913497
"2B Beresford Road Thornleigh, NSW, 2120",4,3,2,552,766,House: One Storey / Lowset,-33.7168981,151.0864635,1880000,Thronleigh Station NSW,0.472373759
"4 Beresford Road Thornleigh, NSW, 2120",5,2,1,696,3532,House: One Storey / Lowset,-33.7166749,151.0863725,720000,Thronleigh Station NSW,0.498548822
"12 Beresford Road Thornleigh, NSW, 2120",2,1,1,697,550,House: One Storey / Lowset,-33.7161614,151.0865545,1550000,Thronleigh Station NSW,0.546737352
"14 Beresford Road Thornleigh, NSW, 2120",4,2,1,697,7228,House: One Storey / Lowset,-33.715973,151.0866,365000,Thronleigh Station NSW,0.565518896
"1/15 Beresford Road Thornleigh, NSW, 2120",3,1,1,772,4358,House,-33.7168441,151.085781,460000,Thronleigh Station NSW,0.504404863
"2/15 Beresford Road Thornleigh, NSW, 2120",1,1,2,751,1620,Unit,-33.7168441,151.085781,700000,Thronleigh Station NSW,0.504404863
"16 Beresford Road Thornleigh, NSW, 2120",5,3,2,697,3569,House,-33.715853,151.0866,792500,Thronleigh Station NSW,0.578318587
"19 Beresford Road Thornleigh, NSW, 2120",3,1,2,923,950,House,-33.7165757,151.0858265,1295000,Thronleigh Station NSW,0.529057553
"20A Beresford Road Thornleigh, NSW, 2120",3,2,2,408,550,House,-33.7156878,151.086713,982500,Thronleigh Station NSW,0.593230143
"23 Beresford Road Thornleigh, NSW, 2120",2,1,2,697,6534,House,-33.7162802,151.0858834,410000,Thronleigh Station NSW,0.556566207
"25 Beresford Road Thornleigh, NSW, 2120",3,1,3,697,228,House,-33.7161376,151.0859516,1095000,Thronleigh Station NSW,0.56858228
"28 Beresford Road Thornleigh, NSW, 2120",3,1,1,696,2929,House: One Storey / Lowset,-33.7151053,151.0864521,645000,Thronleigh Station NSW,0.662046988
"29 Beresford Road Thornleigh, NSW, 2120",3,2,1,697,3146,House: One Storey / Lowset,-33.7158621,151.0860085,651000,Thronleigh Station NSW,0.594981252
"31 Beresford Road Thornleigh, NSW, 2120",4,1,1,697,1697,House,-33.7157021,151.0860085,1230000,Thronleigh Station NSW,0.611589459
"33 Beresford Road Thornleigh, NSW, 2120",4,2,1,764,2590,House: One Storey / Lowset,-33.7155537,151.086054,870000,Thronleigh Station NSW,0.625612448
"34 Beresford Road Thornleigh, NSW, 2120",5,2,2,696,4691,House: One Storey / Lowset,-33.7147202,151.086236,490000,Thronleigh Station NSW,0.708676199
"37 Beresford Road Thornleigh, NSW, 2120",3,2,2,697,1767,House: One Storey / Lowset,-33.7152789,151.0859175,1717000,Thronleigh Station NSW,0.658641158
"39 Beresford Road Thornleigh, NSW, 2120",3,1,1,697,4780,House: One Storey / Lowset,-33.7151473,151.085872,545000,Thronleigh Station NSW,0.673833027
"41 Beresford Road Thornleigh, NSW, 2120",5,3,2,696,5374,House,-33.7150441,151.085781,435000,Thronleigh Station NSW,0.687496972
"42 Beresford Road Thornleigh, NSW, 2120",4,1,2,759,4960,House,-33.7140066,151.0860654,575000,Thronleigh Station NSW,0.789329716
"44 Beresford Road Thornleigh, NSW, 2120",3,1,1,684,6394,House: One Storey / Lowset,-33.7140634,151.086327,530000,Thronleigh Station NSW,0.777075835
"45 Beresford Road Thornleigh, NSW, 2120",4,1,1,921,5107,House: One Storey / Lowset,-33.7147693,151.0856445,555000,Thronleigh Station NSW,0.72053445
"46 Beresford Road Thornleigh, NSW, 2120",5,3,1,684,4703,House,-33.7141898,151.086509,685000,Thronleigh Station NSW,0.759496296
"47 Beresford Road Thornleigh, NSW, 2120",5,3,3,650,1042,House,-33.7146261,151.0855535,1740000,Thronleigh Station NSW,0.738392397
"49 Beresford Road Thornleigh, NSW, 2120",4,1,1,836,3842,House: One Storey / Lowset,-33.7144945,151.085508,745690,Thronleigh Station NSW,0.753574084
"59 Beresford Road Thornleigh, NSW, 2120",3,1,1,837,2370,House: One Storey / Lowset,-33.7136997,151.0853715,690000,Thronleigh Station NSW,0.841026151
"61 Beresford Road Thornleigh, NSW, 2120",4,2,2,847,1718,House: One Storey / Lowset,-33.7135423,151.0853033,1290000,Thronleigh Station NSW,0.859628886
"65 Beresford Road Thornleigh, NSW, 2120",4,2,2,663,4449,House: One Storey / Lowset,-33.7132725,151.0857355,810000,Thronleigh Station NSW,0.876177266
"67 Beresford Road Thornleigh, NSW, 2120",3,1,3,1.18,1537,Commercial,-33.7129229,151.0854625,3000000,Thronleigh Station NSW,0.920605559
"71 Beresford Road Thornleigh, NSW, 2120",3,1,2,765,1768,House: One Storey / Lowset,-33.7134802,151.086236,1041000,Thronleigh Station NSW,0.842078873
"73 Beresford Road Thornleigh, NSW, 2120",4,1,1,765,1456,House,-33.713555,151.0863725,920000,Thronleigh Station NSW,0.831125223
"75 Beresford Road Thornleigh, NSW, 2120",3,1,3,696,3295,House: One Storey / Lowset,-33.713693,151.0866,700000,Thronleigh Station NSW,0.81171297
"77 Beresford Road Thornleigh, NSW, 2120",3,2,2,2395,714,House: One Storey / Lowset,-33.7134878,151.0867365,1165000,Thronleigh Station NSW,0.83173223
"79 Beresford Road Thornleigh, NSW, 2120",3,2,1,2613,4697,House: One Storey / Lowset,-33.7135587,151.0869753,540000,Thronleigh Station NSW,0.820271851
"4 Blantyre Close Thornleigh, NSW, 2120",4,2,2,700,3419,House: One Storey / Lowset,-33.7287037,151.0873887,630000,Thronleigh Station NSW,0.878132107
"1 Bridgeview Crescent Thornleigh, NSW, 2120",4,2,1,746,754,House,-33.7308132,151.0840976,1252000,Thronleigh Station NSW,1.175833575
"2 Bridgeview Crescent Thornleigh, NSW, 2120",4,2,1,746,3595,House: One Storey / Lowset,-33.7309409,151.0845981,825000,Thronleigh Station NSW,1.174742302
"3 Bridgeview Crescent Thornleigh, NSW, 2120",3,1,1,740,3197,House: One Storey / Lowset,-33.7306183,151.0842384,724000,Thronleigh Station NSW,1.151067
"5 Bridgeview Crescent Thornleigh, NSW, 2120",4,2,2,740,528,House: One Storey / Lowset,-33.7304829,151.0843706,1263500,Thronleigh Station NSW,1.132838414
"6 Bridgeview Crescent Thornleigh, NSW, 2120",4,2,1,740,2979,House: One Storey / Lowset,-33.7306106,151.0848711,640000,Thronleigh Station NSW,1.132277289
"8 Bridgeview Crescent Thornleigh, NSW, 2120",3,2,2,746,647,House,-33.730497,151.0850531,1315000,Thronleigh Station NSW,1.115457352
"11 Bridgeview Crescent Thornleigh, NSW, 2120",3,1,2,740,5476,House: One Storey / Lowset,-33.7299875,151.0847801,523000,Thronleigh Station NSW,1.068592604
"12 Bridgeview Crescent Thornleigh, NSW, 2120",4,2,1,797,570,House,-33.7301435,151.0852351,1137500,Thronleigh Station NSW,1.073061497
"15 Bridgeview Crescent Thornleigh, NSW, 2120",4,2,1,740,213,House,-33.7298275,151.0847801,1200000,Thronleigh Station NSW,1.051684827
"17 Bridgeview Crescent Thornleigh, NSW, 2120",3,1,1,740,388,House,-33.7296507,151.0848711,1040000,Thronleigh Station NSW,1.030379647
"19 Bridgeview Crescent Thornleigh, NSW, 2120",6,3,1,619,388,House: One Storey / Lowset,-33.7296779,151.0845071,1095000,Thronleigh Station NSW,1.044217201
"19B Bridgeview Crescent Thornleigh, NSW, 2120",5,2,2,691,763,House: One Storey / Lowset,-33.7296779,151.0845071,840000,Thronleigh Station NSW,1.044217201
"20 Bridgeview Crescent Thornleigh, NSW, 2120",4,1,2,898,3224,House: One Storey / Lowset,-33.7298945,151.0858265,825000,Thronleigh Station NSW,1.032711681
"25 Bridgeview Crescent Thornleigh, NSW, 2120",3,1,1,809,1678,House: One Storey / Lowset,-33.729314,151.0849621,1206000,Thronleigh Station NSW,0.992190455
"27 Bridgeview Crescent Thornleigh, NSW, 2120",3,2,2,898,1795,House: One Storey / Lowset,-33.7291772,151.0850531,1177000,Thronleigh Station NSW,0.975105929
"29 Bridgeview Crescent Thornleigh, NSW, 2120",3,1,1,753,3294,House: One Storey / Lowset,-33.7292334,151.0853243,675000,Thronleigh Station NSW,0.973547917
"31 Bridgeview Crescent Thornleigh, NSW, 2120",3,2,1,740,1865,House: One Storey / Lowset,-33.7293449,151.0855535,981000,Thronleigh Station NSW,0.979627977
"33 Bridgeview Crescent Thornleigh, NSW, 2120",5,3,1,740,4808,House,-33.72937,151.0857697,545000,Thronleigh Station NSW,0.977252102
"35 Bridgeview Crescent Thornleigh, NSW, 2120",4,3,2,740,7084,House,-33.729421,151.0860085,400000,Thronleigh Station NSW,0.977630958
"1 Brookes Street Thornleigh, NSW, 2120",4,1,1,949,2062,House: One Storey / Lowset,-33.7181042,151.0880559,986000,Thronleigh Station NSW,0.306150157
"3 Brookes Street Thornleigh, NSW, 2120",4,2,2,949,3088,House: One Storey / Lowset,-33.7179442,151.0880559,790000,Thronleigh Station NSW,0.323876152
"4 Brookes Street Thornleigh, NSW, 2120",2,1,1,809,1809,Unit,-33.7183518,151.0885564,1180000,Thronleigh Station NSW,0.278105863
"1/5 Brookes Street Thornleigh, NSW, 2120",3,2,1,954,1525,Unit,-33.7177662,151.0878284,920000,Thronleigh Station NSW,0.345890131
"9 Brookes Street Thornleigh, NSW, 2120",3,1,1,753,515,House,-33.717539,151.0881924,1020000,Thronleigh Station NSW,0.368088765
"12 Brookes Street Thornleigh, NSW, 2120",2,1,1,740,3681,House: One Storey / Lowset,-33.7180035,151.0886019,635000,Thronleigh Station NSW,0.317037599
"15 Brookes Street Thornleigh, NSW, 2120",4,1,4,892,661,House,-33.7171907,151.0882379,1235000,Thronleigh Station NSW,0.406665207
"16 Brookes Street Thornleigh, NSW, 2120",3,1,2,754,430,House: One Storey / Lowset,-33.7179195,151.0890569,1030000,Thronleigh Station NSW,0.332054992
"16A Brookes Street Thornleigh, NSW, 2120",4,2,2,506,2362,House: One Storey / Lowset,-33.7179679,151.0892658,785000,Thronleigh Station NSW,0.331203764
"17 Brookes Street Thornleigh, NSW, 2120",4,1,2,805,4596,House: One Storey / Lowset,-33.7169855,151.0883744,635000,Thronleigh Station NSW,0.429364394
"22 Brookes Street Thornleigh, NSW, 2120",3,1,2,740,1274,House,-33.7175363,151.0889659,1295000,Thronleigh Station NSW,0.372533282
"25 Brookes Street Thornleigh, NSW, 2120",3,2,2,759,1067,House: One Storey / Lowset,-33.7171312,151.0891024,1771000,Thronleigh Station NSW,0.419019958
"26 Brookes Street Thornleigh, NSW, 2120",4,2,2,740,4472,House: One Storey / Lowset,-33.7175491,151.0893299,715000,Thronleigh Station NSW,0.37778579
"2 Bungowen Avenue Thornleigh, NSW, 2120",5,3,2,746,5748,House,-33.7179778,151.0805034,575000,Thronleigh Station NSW,0.792495772
"3 Bungowen Avenue Thornleigh, NSW, 2120",4,2,2,740,1305,House: One Storey / Lowset,-33.7177779,151.0799318,1200000,Thronleigh Station NSW,0.849838591
"4 Bungowen Avenue Thornleigh, NSW, 2120",5,3,2,740,3640,House: One Storey / Lowset,-33.7178178,151.0805034,787000,Thronleigh Station NSW,0.799824032
"5 Bungowen Avenue Thornleigh, NSW, 2120",4,3,2,740,5683,House,-33.7176299,151.0799685,567500,Thronleigh Station NSW,0.853496911
"6 Bungowen Avenue Thornleigh, NSW, 2120",3,2,2,740,668,House,-33.7177264,151.0806023,972000,Thronleigh Station NSW,0.795914952
"8 Bungowen Avenue Thornleigh, NSW, 2120",4,2,1,740,3725,House: One Storey / Lowset,-33.7175768,151.0806304,740000,Thronleigh Station NSW,0.80099023
"9 Bungowen Avenue Thornleigh, NSW, 2120",3,1,2,740,5272,House: One Storey / Lowset,-33.7173134,151.0800939,565000,Thronleigh Station NSW,0.858507102
"10 Bungowen Avenue Thornleigh, NSW, 2120",4,2,1,740,1539,House: One Storey / Lowset,-33.7173959,151.0807309,1080000,Thronleigh Station NSW,0.802145598
"11 Bungowen Avenue Thornleigh, NSW, 2120",4,2,2,740,2877,House: One Storey / Lowset,-33.717165,151.0801394,675000,Thronleigh Station NSW,0.862477569
"12 Bungowen Avenue Thornleigh, NSW, 2120",3,1,1,740,2397,House: One Storey / Lowset,-33.7172075,151.0807764,750000,Thronleigh Station NSW,0.808729792
"14 Bungowen Avenue Thornleigh, NSW, 2120",3,2,2,740,1301,House,-33.7170643,151.0806854,1005000,Thronleigh Station NSW,0.824040552
"15 Bungowen Avenue Thornleigh, NSW, 2120",4,3,2,740,1812,House: One Storey / Lowset,-33.7170334,151.0800939,1317000,Thronleigh Station NSW,0.873195866
"16 Bungowen Avenue Thornleigh, NSW, 2120",5,3,3,740,1635,House: One Storey / Lowset,-33.7168759,151.0807309,905000,Thronleigh Station NSW,0.831359489
"17 Bungowen Avenue Thornleigh, NSW, 2120",3,1,2,740,1095,House: One Storey / Lowset,-33.7168825,151.0802076,1200000,Thronleigh Station NSW,0.872375945
"19 Bungowen Avenue Thornleigh, NSW, 2120",4,2,1,746,6901,House,-33.7167483,151.0802304,375000,Thronleigh Station NSW,0.878207646
"20 Bungowen Avenue Thornleigh, NSW, 2120",4,2,2,746,4922,House: One Storey / Lowset,-33.7165508,151.0808673,543000,Thronleigh Station NSW,0.840700011
"23 Bungowen Avenue Thornleigh, NSW, 2120",4,2,2,740,6275,House: One Storey / Lowset,-33.7164115,151.0803214,469000,Thronleigh Station NSW,0.891191559
"24 Bungowen Avenue Thornleigh, NSW, 2120",3,2,1,746,6941,House,-33.7162256,151.0810038,397000,Thronleigh Station NSW,0.851660156
"25 Bungowen Avenue Thornleigh, NSW, 2120",5,2,2,740,3206,House: One Storey / Lowset,-33.7162347,151.0804124,680000,Thronleigh Station NSW,0.895308382
"29 Bungowen Avenue Thornleigh, NSW, 2120",4,2,1,740,3469,House: One Storey / Lowset,-33.7161819,151.0800484,780000,Thronleigh Station NSW,0.926380284
"30 Bungowen Avenue Thornleigh, NSW, 2120",1,1,1,841,304,Unit: Studio,-33.715796,151.0807309,937500,Thronleigh Station NSW,0.900902085
"32 Bungowen Avenue Thornleigh, NSW, 2120",4,2,4,753,6754,House,-33.7157496,151.0805489,419000,Thronleigh Station NSW,0.917303193
"38 Bungowen Avenue Thornleigh, NSW, 2120",3,1,1,740,3182,House,-33.7157587,151.0799574,575000,Thronleigh Station NSW,0.96031639
"1 Butterfield Street Thornleigh, NSW, 2120",4,2,2,759,357,House: One Storey / Lowset,-33.7318645,151.0855535,1030000,Thronleigh Station NSW,1.252057135
"3 Butterfield Street Thornleigh, NSW, 2120",4,1,2,803,3664,House: One Storey / Lowset,-33.7317579,151.0855918,720000,Thronleigh Station NSW,1.239728426
"5 Butterfield Street Thornleigh, NSW, 2120",3,2,1,822,2779,House: One Storey / Lowset,-33.7316615,151.0857301,725000,Thronleigh Station NSW,1.22665263
"7 Butterfield Street Thornleigh, NSW, 2120",4,3,1,879,3742,House: One Storey / Lowset,-33.7315742,151.0858265,815000,Thronleigh Station NSW,1.215396331
"8 Butterfield Street Thornleigh, NSW, 2120",4,2,2,822,1252,House: One Storey / Lowset,-33.7316863,151.0867365,1410000,Thronleigh Station NSW,1.214466059
"9 Butterfield Street Thornleigh, NSW, 2120",5,4,3,930,1078,House,-33.731409,151.085963,1680000,Thronleigh Station NSW,1.194979736
"11 Butterfield Street Thornleigh, NSW, 2120",3,1,2,980,4018,House: One Storey / Lowset,-33.7312839,151.0860995,540000,Thronleigh Station NSW,1.179020003
"14 Butterfield Street Thornleigh, NSW, 2120",4,2,2,746,356,House: One Storey / Lowset,-33.7312289,151.0870208,1060000,Thronleigh Station NSW,1.160934675
"20 Butterfield Street Thornleigh, NSW, 2120",4,2,2,746,2445,House: One Storey / Lowset,-33.7307909,151.087146,757000,Thronleigh Station NSW,1.111298838
"23 Butterfield Street Thornleigh, NSW, 2120",4,2,2,753,3828,House: One Storey / Lowset,-33.73068,151.0865545,627000,Thronleigh Station NSW,1.105898508
"1 Clifford Avenue Thornleigh, NSW, 2120",3,1,3,1175,866,House: One Storey / Lowset,-33.7341131,151.0849621,2030000,Pennant Hills Station NSW,1.237410567
"4 Clifford Avenue Thornleigh, NSW, 2120",3,2,2,1096,6037,House,-33.734304,151.0855535,885000,Pennant Hills Station NSW,1.281427242
"5 Clifford Avenue Thornleigh, NSW, 2120",5,2,1,1003,6654,House,-33.7338112,151.0851896,625000,Pennant Hills Station NSW,1.269327493
"6 Clifford Avenue Thornleigh, NSW, 2120",5,2,2,693,4995,House: One Storey / Lowset,-33.7341388,151.08569,590000,Pennant Hills Station NSW,1.299476818
"6A Clifford Avenue Thornleigh, NSW, 2120",3,2,1,403,921,House,-33.7342762,151.085904,1400000,Pennant Hills Station NSW,1.313062964
"8 Clifford Avenue Thornleigh, NSW, 2120",3,1,1,1119,2351,House,-33.7339776,151.0857242,380000,Pennant Hills Station NSW,1.308639649
